公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
省广集团,中高级前端工程师,8k-16k,广告营销 上市公司 2000人以上,经验3-5年 本科,“广告营销大平台，福利全，氛围好，大牛带队”,广告营销 Web前端 HTML Javascript CSS ,[海珠区]
广州昶弘,中级前端开发工程师,8k-15k·13薪,移动互联网 未融资 15-50人,经验3-5年 本科,“如你渴求经营人性的魅力，那就来接受挑战吧”,工具软件 移动互联网 Web前端 CSS HTML Javascript ,[五山]
秉理科技,高级前端开发工程师,15k-25k·13薪,"移动互联网,医疗丨健康 不需要融资 15-50人",经验3-5年 本科,“双休 五险一金”,医疗健康 前端开发 Vue React TypeScript ,[黄埔区]
SHEIN,高级前端工程师,12k-20k,"电商,移动互联网 C轮 2000人以上",经验3-5年 本科,“行业前景好 扁平管理 大咖云集 氛围轻松”,电商 前端开发 ,[番禺区]
营客科技,高级前端开发工程师,10k-15k,"企业服务,软件开发 天使轮 15-50人",经验1-3年 本科,“跟大牛一起创业吧”,前端开发 ,[天河区]
华奕科技,前端开发工程师,7k-11k·13薪,"医疗丨健康,移动互联网 未融资 50-150人",经验1-3年 大专,“周末双休 带薪年假 绩效奖金 婚育福利”,医疗健康 大数据 CSS Vue Javascript HTML5 ,[番禺区]
蓝海创新,前端工程师,8k-11k·13薪,"移动互联网,电商 未融资 少于15人",经验1-3年 大专,“扁平化管理，团队氛围好有活力，环境优美”,电商 前端开发 Vue ,[番禺区]
联软科技,web前端工程师,11k-13k·13薪,信息安全 A轮 500-2000人,经验1-3年 本科,"“五险一金,带薪年假,月度绩效”",信息安全 前端开发 ,[五山]
卡百利艺术涂料,HTML5高级前端开发工程师,10k-20k,房产家居 不需要融资 50-150人,经验3-5年 本科,“公司快速发展，职位晋升空间大”,HTML5 ,[海珠区]
冰鸟,untiy前端工程师,8k-15k,"移动互联网,游戏 上市公司 150-500人",经验1-3年 大专,"“五险一金,年底双薪,年终奖励,高额餐补”",COCOS2D-X CSS Javascript HTML ,[天河城]
有新智能,前端开发工程师（Vue方向）,10k-20k·13薪,"硬件,物联网 天使轮 15-50人",经验3-5年 本科,“五险一金，期权，绩效，年底双薪，弹性工作”,Vue Web前端 jQuery HTML ,[五山]
简知科技,h5前端开发工程师,12k-20k,"移动互联网,文娱丨内容 A轮 150-500人",经验3-5年 本科,“周末双休、季度奖、年终奖”,教育 移动互联网 前端开发 Vue ,[珠江新城]
简知科技,web前端开发工程师,12k-20k,"移动互联网,文娱丨内容 A轮 150-500人",经验3-5年 本科,“周末双休，季度奖金、年终奖”,社交 电商 Web前端 Vue HTML5 ,[珠江新城]
玩动,web前端开发工程师,7k-13k·14薪,"移动互联网,游戏 不需要融资 150-500人",经验应届毕业生 本科,“工作餐 下午茶 季度奖 大神带飞”,游戏 Web前端 Javascript CSS3 Vue ,[五山]
正品集团,前端开发工程师（uniapp）,10k-15k,移动互联网 未融资 150-500人,经验3-5年 大专,“前后端分离 十年公司 SaaS系统 技术20人”,前端开发 Vue ,[车陂]
趣丸,高级前端开发工程师,15k-20k,游戏 不需要融资 500-2000人,经验3-5年 本科,“年终奖、员工体检、六险一金、包三餐”,前端开发 Web前端 ,[珠江新城]
金山办公软件,前端开发工程师,15k-25k,移动互联网 上市公司 2000人以上,经验3-5年 本科,“上市公司，大平台福利待遇好，海边环境好”,工具软件 移动互联网 前端开发 ,[天河区]
趣丸,h5游戏前端开发工程师,9k-18k,游戏 不需要融资 500-2000人,经验1-3年 本科,“包三餐、每日下午茶、团队氛围好”,前端开发 ,[珠江新城]
乐摇摇,中级前端开发工程师,12k-18k,移动互联网 C轮 150-500人,经验3-5年 大专,"“五险一金,氛围好，晋升路径清晰，赋能型团队”",前端开发 Vue HTML5 Web前端 ,[番禺区]
广东联通通信建设有限公司,H5前端开发工程师,8k-12k,其他 上市公司 150-500人,经验1-3年 本科,“互联网化团队，国企平台”,移动互联网 移动端 前端开发 HTML5 Node.js ,[天河区]
搜款网 VVIC,前端开发工程师 (MJ000080),12k-20k·14薪,"电商,企业服务 不需要融资 500-2000人",经验3-5年 本科,“团队靠谱、福利健全”,电商 前端开发 Web前端 ,[天河区]
特道信息,前端开发工程师,10k-16k,"数据服务,人工智能 不需要融资 150-500人",经验3-5年 大专,“五险一金、周末双休”,大数据 云计算 前端开发 HTML5 CSS ,[东圃]
光大教育,前端工程师,12k-16k·13薪,"移动互联网,教育 上市公司 150-500人",经验3-5年 本科,“无996 五险一金 专业培训 员工旅游”,教育 前端开发 jQuery Vue Node.js ,[萝岗区]
银月互娱,PC前端开发工程师,15k-18k,游戏 A轮 50-150人,经验3-5年 大专,“五险一金、节日福利、餐饮补贴”,C/C++ .NET ,[天河区]
广州市迈创智能科技有限公司,高级前端开发工程师 (MJ000002),12k-24k·13薪,"数据服务,人工智能 A轮 50-150人",经验3-5年 本科,“六险一金、下午茶、年终奖”,前端开发 Web前端 ,[海珠区]
启盟科技,前端工程师,15k-20k,"企业服务,移动互联网 天使轮 15-50人",经验3-5年 本科,“凭实力发展，管理开放”,移动端 组件化 前端开发 HTML5 ,[黄埔区]
营客科技,前端开发工程师,7k-14k,"企业服务,软件开发 天使轮 15-50人",经验1-3年 本科,“扁平管理、氛围轻松、弹性上班”,新零售 企业服务 移动端 前端开发 jQuery Vue ,[天河区]
高新兴科技集团,前端开发工程师（广州）(J11365),10k-20k·13薪,"物联网,人工智能 上市公司 2000人以上",经验1-3年 本科,“工作氛围好 领导好相处”,前端开发 Vue ,[越秀区]
触电传媒,高级前端开发工程师,15k-25k,"移动互联网,文娱丨内容 不需要融资 150-500人",经验5-10年 本科,"“互联网大牛,团队氛围好,发展前景优”",HTML5 Web前端 前端开发 ,[环市东]
丹霄技术,高级前端开发工程师,15k-20k,"移动互联网,硬件 天使轮 50-150人",经验5-10年 大专,“双休，五险一金，年终奖金，餐饮补贴”,社交 移动互联网 前端开发 Node.js HTML5 Javascript ,[天河区]
明动软件,高级前端开发工程师,15k-25k,企业服务 不需要融资 150-500人,经验5-10年 本科,"“五险一金,技术大牛,晋升”",前端开发 移动端 ,[元岗]
多益网络,网站前端开发工程师,8k-16k,"移动互联网,游戏 不需要融资 500-2000人",经验不限 大专,“互联网百强”,HTML CSS Javascript Web前端 ,[黄埔区]
广东马上信息科技有限公司,前端开发工程师,8k-16k·13薪,"移动互联网,企业服务 A轮 50-150人",经验1-3年 本科,“周五双休 朝九晚六”,Web前端 Vue ,[五山]
周生生ChowSangSang,前端开发工程师/高级工程师,10k-15k,"电商,其他 上市公司 2000人以上",经验3-5年 本科,“福利齐全 专业培训 知名企业”,前端开发 ,[跑马场]
CLPS,web前端开发工程师,11k-17k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,"“六险一金,带薪年假,节假日福利,定期体检”",Javascript HTML5 Angularjs Web前端 ,[东风东]
广发基金,前端工程师,15k-25k,金融 不需要融资 150-500人,经验3-5年 硕士,“绩效奖金”,前端开发 移动端 ,[海珠区]
广州海颐软件有限公司,移动前端开发工程师,8k-15k,移动互联网 未融资 150-500人,经验1-3年 本科,"“双休,五险一金,旅游,体检”",Web前端 HTML5 Angularjs Vue ,[萝岗区]
联创智融,前端开发工程师,9k-12k·13薪,移动互联网 上市公司 500-2000人,经验1-3年 本科,“双休 五险一金 带薪年假 年度奖金”,Vue Web前端 Node.js 移动端 ,[天河北]
网易,广州_前端开发工程师 - 在线游戏事业部200,20k-30k,电商 上市公司 2000人以上,经验3-5年 本科,"“大平台,专业团队,福利超棒”",节日礼物 技能培训 免费班车 带薪年假 ,[五山]
为人软件科技,前端开发工程师,6k-12k,"移动互联网,电商 未融资 15-50人",经验3-5年 本科,“重点项目、自营平台、带团队、五险绩效等”,电商 移动互联网 移动端 前端开发 HTML5 Web前端 ,[珠江新城]
网易,Unity前端开发工程师,7k-11k,电商 上市公司 2000人以上,经验1-3年 大专,"“重点项目,平台好,包三餐”",节日礼物 技能培训 免费班车 带薪年假 ,[珠江新城]
迈尔汛,web前端开发工程师,5k-9k,移动互联网 未融资 15-50人,经验3-5年 大专,“周末双休带薪年假生日贺金交通补贴”,移动互联网 信息安全 Node.js Web前端 Javascript 移动端 ,[萝岗区]
黛莎美尔,web前端开发工程师助理,5k-7k,"移动互联网,消费生活 未融资 150-500人",经验不限 大专,“五险一金 、带薪年假 、全勤奖”,前端开发 ,[冼村]
新炬网络,高级前端开发工程师,12k-18k·13薪,"移动互联网,数据服务 未融资 500-2000人",经验3-5年 大专,“周末双休 节假日礼品 年终奖”,Web前端 jQuery Vue React ,[龙口]
恒云永通,web前端开发工程师,7k-9k·13薪,软件开发 未融资 15-50人,经验1-3年 大专,“领导Nice”,教育 前端开发 Web前端 Vue ,[五山]
广东广信通信服务有限公司,前端开发工程师,11k-20k,"企业服务,信息安全 上市公司 500-2000人",经验1-3年 本科,“专业培训；周末双休；五险一金；节日福利”,HTML CSS ,[五山]
弘联医药,web前端开发工程师,9k-14k,医疗丨健康 A轮 50-150人,经验1-3年 本科,“团队氛围佳，办公环境优美”,前端开发 Web前端 ,[番禺区]
瀚农生鲜,前端开发工程师,5k-8k,"移动互联网,消费生活 未融资 50-150人",经验1-3年 本科,“花园式办公 下午茶 自由办公”,工具软件 电商 Vue React native React 前端开发 ,[番禺区]
法本信息,web前端工程师,15k-22k·13薪,"企业服务,软件开发 上市公司 2000人以上",经验5-10年 大专,“外企 大平台”,React Angular ,[天河区]
千聊,高级前端开发工程师,20k-30k,移动互联网 B轮 500-2000人,经验5-10年 本科,“五险一金 午餐餐补 包早晚餐”,移动互联网 直播 移动端 前端开发 Node.js Javascript ,[棠下]
高新兴科技集团,高级前端开发工程师,15k-20k,"物联网,人工智能 上市公司 2000人以上",经验3-5年 本科,“上市公司，物联网行业，良好的晋升空间”,通信/网络设备 前端开发 ,[萝岗区]
高新兴科技集团,前端开发工程师(J11386),10k-15k,"物联网,人工智能 上市公司 2000人以上",经验1-3年 本科,“团队氛围好，成长快”,Web前端 前端开发 Vue ,[萝岗区]
指上科技,游戏前端开发工程师,10k-15k,移动互联网 不需要融资 15-50人,经验1-3年 大专,“项目奖金、年终分红、年度旅游、社保等福利”,前端开发 COCOS2D-X 移动端 ,[天河区]
绿瘦集团,前端开发工程师,10k-14k,"移动互联网,电商 不需要融资 2000人以上",经验3-5年 大专,“五险一金 节日福利 免费班车 年度旅游”,电商 医疗健康 前端开发 Vue React Node.js ,[荔湾区]
名锐讯动,web前端开发工程师,6k-8k,"电商,企业服务 不需要融资 15-50人",经验1-3年 本科,“五险一金 双休 发展前景”,移动互联网 HTML5 Javascript CSS ,[新港]
美云智数,web前端开发工程师,10k-15k,企业服务 不需要融资 500-2000人,经验1-3年 本科,"“双休,五险一金,年终奖金,发展空间大”",Web前端 HTML5 Javascript ,[番禺区]
洋葱集团,中级前端开发工程师,10k-15k·13薪,"移动互联网,电商 C轮 500-2000人",经验3-5年 大专,“带薪年假”,电商 前端开发 Vue jQuery ,[棠下]
经典游戏,web前端开发工程师,4k-6k,游戏 未融资 50-150人,经验不限 大专,“五险一金 餐补 下午茶 团建 旅游”,游戏 前端开发 ,[天河区]
广州良鸟科技有限公司,高级前端开发工程师,12k-18k·13薪,"企业服务,移动互联网 未融资 15-50人",经验3-5年 本科,“奖金+旅游、四大行创新实验室，前瞻性产品研究”,移动互联网 架构师 React native HTML5 Javascript ,[天河区]
树根互联技术有限公司,根云平台前端工程师（3D和实时方向）,25k-40k·15薪,"移动互联网,企业服务 A轮 150-500人",经验不限 本科,“属于公司一个核心职位”,前端开发 webGL TypeScript Javascript ,[海珠区]
中烁网络,H5前端工程师,10k-20k,游戏 不需要融资 150-500人,经验3-5年 大专,“包吃，购买五险一金”,游戏 HTML5 ,[海珠区]
TCL金融控股集团,WEB前端开发工程师,15k-20k,金融 未融资 150-500人,经验5-10年 本科,"“管理规范,发展空间大,工作氛围好”",互联网金融 ,[天河区]
墨锋科技,前端工程师,6k-9k,"电商,移动互联网 不需要融资 15-50人",经验1-3年 本科,"“社保,周末双休,氛围好,下午茶”",移动互联网 电商 HTML5 Web前端 ,[番禺区]
微革网络,高级前端开发工程师（小程序）,15k-25k,电商 B轮 500-2000人,经验5-10年 大专,"“晋升机会,弹性上班,周末双休,年底奖金”",电商 前端开发 移动端 Web前端 ,[五山]
微革网络,中级前端开发工程师,10k-15k·13薪,电商 B轮 500-2000人,经验3-5年 大专,“五险一金 一年多次团建”,电商 Vue 前端开发 ,[五山]
推闪科技,前端开发工程师,10k-12k,电商 未融资 15-50人,经验3-5年 大专,“五险一金”,电商 Web前端 ,[白云区]
有车以后,中级前端开发工程师,10k-17k·13薪,移动互联网 C轮 150-500人,经验3-5年 本科,“腾讯投资企业，六险一金，周末双休”,性能优化 组件化 React native 前端开发 ,[新港]
幂动科技,前端开发工程师,8k-12k,"移动互联网,广告营销 未融资 50-150人",经验1-3年 本科,“五险一金 提成 年终奖 绩效奖 团建旅游”,前端开发 移动端 ,[海珠区]
DataHunter,高级前端开发工程师（广州）,15k-25k·13薪,"数据服务,企业服务 A轮 50-150人",经验3-5年 本科,"“数据可视化,技术大牛”",大数据 Web前端 React ,[珠江新城]
小黑屋,前端开发工程师,10k-15k,移动互联网 A轮 50-150人,经验3-5年 本科,“六险一金，弹性工作，包午餐，扁平化管理”,Vue Node.js HTML5 webpack ,[海珠区]
纵游互娱,web前端开发工程师-急,8k-15k·13薪,游戏 未融资 50-150人,经验1-3年 大专,“五险一金 下午茶 团建活动 带薪假 年终奖”,游戏 Web前端 CSS Javascript HTML5 ,[棠下]
慧博云通,前端工程师,18k-26k,"软件开发,其他 未融资 2000人以上",经验5-10年 本科,“六险一金 不加班 氛围轻松”,通信/网络设备 移动互联网 React ,[天河区]
大气候物联网科技,web前端开发工程师（应届/实习）,4k-6k,"移动互联网,硬件 天使轮 50-150人",经验1年以下 本科,"“周末双休,五险一金,弹性时间,期权激励”",Web前端 Javascript CSS HTML5 ,[天河区]
大气候物联网科技,高级前端开发工程师,25k-35k,"移动互联网,硬件 天使轮 50-150人",经验5-10年 大专,“五险一金、双休、绩效、旅游、年度旅游”,前端开发 移动端 ,[天河区]
高新兴科技集团,高级前端开发工程师,15k-20k·13薪,"物联网,人工智能 上市公司 2000人以上",经验3-5年 本科,“多通道发展；研究院直招；核心开发团队；”,Web前端 ,[黄埔区]
