公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
明源云,运维告警服务工程师,6k-9k,"移动互联网,企业服务 上市公司 2000人以上",经验1-3年 大专,"“节日福利,六险一金,年终奖,带薪休假”",旅游 监控 ,[洪山区]
明源云,高级系统集成顾问,10k-18k,"移动互联网,企业服务 上市公司 2000人以上",经验3-5年 大专,“发展前景 团队氛围 扁平化管理”,节日礼物 技能培训 年度旅游 岗位晋升 ,[洪山区]
京山轻机,软件工程师,8k-15k,"金融,其他 上市公司 2000人以上",经验1-3年 本科,“高薪诚聘，共同创造”,智能硬件 电子/半导体/集成电路 人工智能 ,[常青]
达梦数据库,初中级产品技术支持,8k-16k,"数据服务,其他 不需要融资 500-2000人",经验3-5年 本科,“带薪年假，六险一金，定期体检，年底奖金等”,DBA ,[东湖新技术开发区]
三相电力,单片机开发工程师,8k-12k·14薪,"硬件,其他 不需要融资 500-2000人",经验不限 本科,“周末双休”,嵌入式 硬件开发 C ,[东湖新技术开发区]
