公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
杭州经纬信息技术股份有限公司,unity开发,20k-30k,其他 不需要融资 500-2000人,经验3-5年 本科,“双休五险一金 技术大牛 氛围好”,Javascript ,[仓前]
越码科技,.Net开发工程师,8k-13k,"企业服务,软件开发 不需要融资 50-150人",经验1-3年 大专,“入职即交社保”,企业服务 MySQL 后端 ,[长河]
臻善科技,数据开发,7k-12k,"移动互联网,数据服务 不需要融资 500-2000人",经验不限 本科,“发展前景”,ETL MySQL Oracle ,[西溪]
浙江农信,高级安全技术工程师,30k-40k,"其他,金融 未融资 2000人以上",经验3-5年 本科,“发展前景大、福利待遇好”,银行 ,[宁围]
涂鸦智能,SDK开发工程师,12k-20k,"移动互联网,硬件 C轮 500-2000人",经验3-5年 本科,“五险一金、定期体检”,C C++ ,[西湖区]
涂鸦智能,上位机软件开发工程师,8k-15k,"移动互联网,硬件 C轮 500-2000人",经验1-3年 本科,"“五险一金,行业前景好,氛围轻松,精英团队”",C#/.NET ,[西湖区]
普健医疗,c++软件开发工程师,12k-24k,"医疗丨健康,人工智能 A轮 15-50人",经验3-5年 本科,“晋升空间大”,客户端 C++ 图像处理 C#/.NET ,[西溪]
招银网络科技,测试开发工程师,10k-20k,金融 不需要融资 2000人以上,经验1-3年 本科,“金融it”,测试开发 ,[滨江区]
漠坦尼,渗透测试工程师,8k-15k,"企业服务,信息安全 不需要融资 50-150人",经验1-3年 大专,“双休、法定节假日”,信息安全 网络安全 ,[四季青]
杭州梅清数码科技有限公司,.net开发工程师,15k-25k,医疗丨健康 A轮 50-150人,经验3-5年 不限,“福利齐全 平台好 发展机会大”,医疗健康 ,[长河]
博彦科技,Java开发工程师,9k-13k,"移动互联网,电商 上市公司 2000人以上",经验1-3年 本科,“稳定大平台”,C# ,[余杭区]
海康威视,SPDD-应用软件开发工程师（unity）,15k-25k,不限 上市公司 2000人以上,经验5-10年 本科,"“上市公司,核心团队”",Unity3d ,[西兴]
木链科技,安全研究员,15k-30k,信息安全 A轮 50-150人,经验1-3年 本科,“能学到行业最专业的能力，团队氛围好”,信息安全 Python PHP Go Java ,[余杭区]
捷程易信,.net开发工程师,10k-15k,移动互联网 不需要融资 150-500人,经验3-5年 本科,“上市公司平台，发展好”,.NET C# ,[滨江区]
阿里云,测试开发专家,30k-60k,"电商,企业服务 上市公司 2000人以上",经验3-5年 本科,“业务发展快，薪资福利高，有股票”,性能测试 测试开发 数据库 ,[西湖区]
勰瑞网络,ASP.NET软件开发,8k-14k,移动互联网 未融资 少于15人,经验3-5年 大专,“节日福利、社保奖金、全勤奖、项目奖金”,教育 大数据 .NET C# ,[下沙]
虹软科技,unity开发,15k-20k,"人工智能,物联网 D轮及以上 500-2000人",经验3-5年 本科,“提升自己的好机会”,Unity3d ,[文一路]
蚂蚁集团,测试开发专家/高级测试开发工程师,20k-40k,"金融,移动互联网 B轮 2000人以上",经验不限 本科,“十三薪、年终奖金、期权、五险一金”,测试 产品测试 自动化 ,[西溪]
字节跳动,游戏客户端开发工程师(中台业务),25k-50k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,"“下午茶,弹性工作,免费三餐,团队氛围好”",web前端 ,[江干区]
安恒信息,网络信息安全服务工程师（实习）,3k-6k,"信息安全,数据服务 上市公司 500-2000人",经验应届毕业生 本科,"“成长空间,福利待遇,团队氛围,技术方向”",信息安全 安全 Web安全 网络安全 运维 ,[滨江区]
涂鸦智能,资深上位机软件开发,10k-20k·15薪,"移动互联网,硬件 C轮 500-2000人",经验3-5年 不限,“年度体检、扁平化管理”,5星办公环境 年底奖金 团队牛B 五险一金 ,[西湖区]
秋瑞自动化,安全研究工程师,12k-20k,企业服务 未融资 500-2000人,经验1-3年 本科,“众多博士、研究生领路，专注核心技术”,信息安全 C++ Linux/Unix C#/.NET ,[西溪]
天鸽互动,.net开发工程师,13k-15k,"移动互联网,电商 上市公司 500-2000人",经验1-3年 不限,“上市公司福利好”,直播 视频 后端 C#/.NET HTML5 Javascript ,[拱墅区]
中智机器人,c#.net,5k-10k,"人工智能,物流丨运输 不需要融资 15-50人",经验1-3年 大专,“入职交五险.餐费补贴.法定节假日等”,电子/半导体/集成电路 C#/.NET 后端 客户端 自动化 ,[临安市]
之幻网络,unity3d游戏开发工程师,15k-20k·16薪,游戏 天使轮 15-50人,经验3-5年 本科,“16薪，自由开放的工作氛围，晋升快”,游戏 Unity3d C/C++ iOS Android ,[滨江区]
浙大万维,gis开发工程师,10k-15k,"数据服务,移动互联网 C轮 150-500人",经验1-3年 本科,“五险一金 餐补 带薪年假 员工旅游”,Wpf Winform MySQL Python ,[西兴]
厚达,.net开发工程师,10k-15k·14薪,硬件 上市公司 150-500人,经验3-5年 大专,“发展前景”,.NET C# ,[闲林]
工福科技杭州,.net开发工程师,9k-18k·13薪,数据服务、软件开发 未融资 50-150人,经验3-5年 大专,“高速发展中的公司，更多机会与挑战！”,电商 企业服务 .NET C# ,[西湖区]
网易,资深技术美术（TA）,15k-25k,电商 上市公司 2000人以上,经验3-5年 本科,“发展前景、福利待遇”,游戏 移动互联网 ,[长河]
熊猫智云,高级前端工程师,15k-25k,"金融,数据服务 不需要融资 50-150人",经验3-5年 本科,“成长空间大、福利待遇好、周末双休”,企业服务 大数据 前端开发 Javascript HTML5 React native ,[仓前]
熊猫智云,.net高级开发工程师,15k-25k,"金融,数据服务 不需要融资 50-150人",经验5-10年 本科,“成长空间大、福利待遇好、周末双休”,大数据 银行 C#/.NET 中间件 ,[仓前]
蚂蚁集团,测试开发专家,25k-40k,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“股权激励，全球化金融科技平台”,测试 自动化测试 测试开发 ,[西溪]
知网,.net开发,8k-10k,"移动互联网,电商 上市公司 2000人以上",经验1-3年 本科,“双休，五险一金，福利齐全，包住，餐补”,C#/.NET HTML5 Linux/Unix Java ,[下沙]
杭州捷配信息科技有限公司,.net开发工程师,13k-18k,"移动互联网,电商 A轮 150-500人",经验3-5年 本科,“五险一金，期权”,.NET C# ,[下城区]
墨风科技,游戏服务端程序,5k-10k,游戏 天使轮 15-50人,经验应届毕业生 本科,"“岗位晋升,项目分红,五险”",游戏 ,[三墩]
杭州新爵科技有限公司,Unity3D开发实习生,3k-5k,移动互联网 A轮 50-150人,经验应届毕业生 本科,"“带薪年假,餐补,绩效奖金,节日福利”",教育 游戏 Unity3d ,[西溪]
心景科技,VR开发工程师,6k-12k,游戏 天使轮 15-50人,经验应届毕业生 本科,“周末双休，法定节假日，下午茶零食”,医疗健康 ,[滨江区]
浙江联众,.net开发工程师,10k-15k·15薪,"医疗丨健康,软件开发 不需要融资 500-2000人",经验3-5年 大专,“晋升通道”,C# .NET ,[余杭区]
虹软科技,unity开发实习,4k-6k,"人工智能,物联网 D轮及以上 500-2000人",经验应届毕业生 硕士,“提升自己的好机会”,Unity3d Flash SDK ,[文一路]
双视红外科技,研发总监,20k-27k,硬件 未融资 少于15人,经验5-10年 本科,“发展前景”,视频 C#/.NET ,[西兴]
网易,高级/资深Unity客户端开发工程师,20k-40k,电商 上市公司 2000人以上,经验3-5年 本科,“全新项目，女性向手游，核心人员”,游戏 移动互联网 Unity3d 移动端 Android IOS ,[长河]
蚂蚁集团,高级测试开发工程师,20k-40k,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,"“出国机会,奖金丰厚,期权奖励,探亲假”",测试 自动化 白盒测试 ,[西湖]
金蝶软件杭州分公司,ERP二次开发工程师,8k-10k,"企业服务,数据服务 上市公司 50-150人",经验1-3年 本科,“项目提成 企业管理”,ERP ,[三墩]
视感科技,Unity 3D开发工程师,15k-20k,"移动互联网,电商 天使轮 15-50人",经验3-5年 本科,“股票期权”,Unity3d Android IOS OC ,[西溪]
聚光科技（杭州）股份有限公司,应用软件开发工程师,10k-15k·15薪,企业服务 上市公司 2000人以上,经验3-5年 本科,“双休、晋升空间大”,C# .NET ,[长河]
聚光科技（杭州）股份有限公司,上位机软件开发工程师,9k-15k,企业服务 上市公司 2000人以上,经验应届毕业生 本科,“五险一金+商业保险+15薪”,C#/.NET Winform ,[长河]
