公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
楚楚传媒,高级java开发工程师,12k-14k,电商 不需要融资 500-2000人,经验5-10年 大专,“大牛带队、年底奖金”,Java MySQL ,[武侯区]
敏研生物,java开发工程师,15k-30k·15薪,其他 未融资 50-150人,经验3-5年 本科,“福利好”,Java ,[高新区]
云图金控,java开发工程师,10k-15k·13薪,"移动互联网,电商 未融资 50-150人",经验3-5年 本科,“空间大 发展好 领导好 福利多”,电商 Java ,[锦江区]
中药材诚实通,高级java开发工程师,18k-25k·13薪,"移动互联网,电商 A轮 150-500人",经验5-10年 本科,“公司背景好 行业好 有前景”,电商 大数据 docker 分布式 ,[高新区]
咻电科技,Java开发工程师,10k-15k·13薪,其他 未融资 500-2000人,经验3-5年 本科,“规模大、非外包、奖金高”,移动互联网 通信/网络设备 Java 后端 分布式 中间件 ,[金牛区]
工物科云,java开发工程师,10k-15k,"数据服务,软件开发 不需要融资 15-50人",经验3-5年 本科,“背景强 前景好”,云计算 大数据 Java 服务器端 数据库 分布式 ,[双流县]
美腾项目投资公司,JAVA开发工程师,10k-16k,其他 未融资 500-2000人,经验3-5年 本科,“拥有专业研发团队，有晋升空间，福利待遇优”,Java ,[锦江区]
中创云讯,java开发工程师,5k-8k,"企业服务,移动互联网 天使轮 15-50人",经验1-3年 本科,“五险一金，绩效奖金，周末双休，免费零食”,Java ,[双楠]
科鸿智信,java开发工程师,6k-8k·13薪,"企业服务,软件开发 不需要融资 150-500人",经验1-3年 本科,“公司平台稳定，工作氛围愉快”,Java 软件开发 ,[柳江]
卫士通,java开发工程师,10k-20k,"企业服务,信息安全 上市公司 500-2000人",经验3-5年 本科,“五险一金 带薪年假 高温假 福利补贴”,后端 J2EE Java MySQL ,[高新区]
Altran （亚创）,java开发工程师,10k-14k,"企业服务,硬件 上市公司 2000人以上",经验5-10年 本科,“年底双薪，试用期100％”,电商 云计算 云计算 ,[武侯区]
神话科技,高级java开发工程师,18k-30k,"移动互联网,区块链 未融资 150-500人",经验5-10年 本科,“年终奖、项目奖金、绩效奖金”,Java ,[紫荆]
华为技术有限公司,java开发工程师,13k-26k·16薪,通讯电子 不需要融资 2000人以上,经验1-3年 本科,“华为期待您的加入。”,Java MySQL Shell ,[郫都区]
同程旅行,java开发工程师,13k-18k·15薪,旅游 上市公司 2000人以上,经验3-5年 本科,“大平台，薪资福利，技术氛围浓”,绩效奖金 股票期权 年底双薪 五险一金 ,[锦江区]
成都九洲,java,8k-12k,"信息安全,其他 上市公司 150-500人",经验3-5年 本科,“发展前景较好，平台稳定”,信息安全 后端 Linux/Unix Javascript ,[高新区]
上海中软华腾软件系统有限公司,java开发工程师,10k-15k,"企业服务,金融 上市公司 2000人以上",经验3-5年 本科,“上市企业”,Java 全栈 ,[柳江]
魔灯智媒,Java开发工程师,11k-15k,"移动互联网,广告营销 天使轮 50-150人",经验3-5年 不限,“效率至上，考勤自由，发挥空间”,移动互联网 Java ,[驷马桥]
创博云软,JAVA开发工程师,4k-8k·13薪,移动互联网 未融资 15-50人,经验1-3年 本科,"“双休 社保,带薪年假,员工旅游,职位晋升”",Java ,[四川大学]
优客逸家,java开发工程师,10k-15k,消费生活 C轮 500-2000人,经验3-5年 本科,“扁平化管理，人性化管理”,Java ,[高新区]
上海拓云信息科技有限公司,java开发工程师,7k-12k,"企业服务,数据服务 天使轮 15-50人",经验3-5年 本科,"“股权激励,年终奖金,团队旅游,五险一金”",云计算 ,[高新区]
成都智元汇信息技术股份有限公司,java高级开发工程师,15k-25k,"软件开发,人工智能 不需要融资 150-500人",经验5-10年 大专,"“五险一金,双休,带薪年假,节假日福利”",电商 Java ,[高新区]
能信科技,java开发工程师,8k-15k,"其他,移动互联网 上市公司 150-500人",经验3-5年 本科,“六险一金、生日福利、节日福利、生活补贴等”,数据库 ,[高新区]
蚂蚁集团,Java开发工程师,20k-40k·13薪,"金融,移动互联网 B轮 2000人以上",经验3-5年 大专,“诚招高级Java技术人才”,Java ,[武侯区]
成都亚讯,Java高级开发工程师,10k-15k,"企业服务,数据服务 不需要融资 50-150人",经验3-5年 本科,"“加班补贴,餐补,绩效奖金”",Java ,[桂溪]
蚂蚁集团,Java开发工程师,20k-40k·16薪,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“此时此刻，非你莫属”,电商 金融 Java ,[武侯区]
七色魔方,Java开发工程师,14k-17k,电商 未融资 50-150人,经验3-5年 本科,“大牛带队，团队氛围轻松，有培训”,云计算 大数据 Java PHP Python C++ ,[高新区]
金证睿服,Java开发工程师,10k-15k·13薪,金融 上市公司 2000人以上,经验3-5年 本科,“五险一金、周末双休”,Java ,[锦江区]
极米科技,Java开发工程师-研发中心 (MJ000198),8k-15k·14薪,"电商,硬件 D轮及以上 500-2000人",经验3-5年 本科,“出色的团队，开放的环境，公司重点项目”,Java ,[高新区]
极米科技,初中级Java开发工程师-信息化 (MJ000197),8k-15k·14薪,"电商,硬件 D轮及以上 500-2000人",经验不限 本科,“成长空间大，出色的团队，开放的环境”,Java ,[高新区]
志明达科技,java开发工程师,12k-17k,"移动互联网,广告营销 不需要融资 50-150人",经验3-5年 本科,"“社保公积金,周末双休,福利丰厚”",后端 ,[高新区]
天下医森,java开发工程师,12k-15k,"移动互联网,医疗丨健康 天使轮 15-50人",经验3-5年 本科,“发展空间、老板nice、薪酬竞争力”,医疗健康 Java MySQL ,[高新区]
久远银海,java开发工程师,6k-10k·13薪,"移动互联网,硬件 上市公司 2000人以上",经验不限 本科,“五险一金，年终奖，团队氛围好，14天春节假期”,工具软件 Java ,[柳江]
福摩数科,高级java开发工程师,10k-15k·13薪,金融 A轮 150-500人,经验5-10年 本科,“公司每月业绩2亿以上，每月业绩奖金”,,[高新区]
捷捷科技,Java开发工程师,8k-12k,软件开发 未融资 15-50人,经验1-3年 本科,“年底双薪，年终奖，入职年假，五险一金”,Java 后端 ,[柳江]
深圳市锐明技术股份有限公司,Java开发工程师,11k-22k,"数据服务,硬件 上市公司 500-2000人",经验3-5年 本科,“上市公司，百亿市值，餐补通讯补贴，非外包”,后端 分布式 Java ,[双流县]
