公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
YISA,php开发工程师,6k-12k,"移动互联网,数据服务 不需要融资 150-500人",经验1-3年 大专,“发展空间大”,PHP ,[荣华]
京伦科技,php开发工程师,8k-15k,"移动互联网,企业服务 不需要融资 150-500人",经验应届毕业生 硕士,"“五险一金,技能培训,合理调薪,交通方便”",PHP HTML/CSS JS ,[水果湖]
江峦科技,php开发工程师,7k-12k,"数据服务,软件开发 不需要融资 15-50人",经验3-5年 本科,“初创公司，晋升空间充足”,大数据 电商 后端 Linux/Unix 移动开发 ,[东湖新技术开发区]
洪山区福瑞和教育培训学校,php开发工程师,8k-16k,教育 未融资 15-50人,经验3-5年 本科,“入职交五险，晋升空间大”,Java PHP Python C++ ,[洪山区]
三构科技,php开发工程师,7k-10k,"移动互联网,医疗丨健康 未融资 15-50人",经验1-3年 本科,“周末双休 五险一金”,医疗健康 移动互联网 PHP Javascript MySQL ,[武昌区]
阿福护理行,PHP高级工程师,10k-16k,医疗丨健康 C轮 2000人以上,经验3-5年 本科,“双休、保险”,医疗健康 移动互联网 后端 PHP ,[无]
Absolute,php开发工程师,6k-8k,"数据服务,医疗丨健康 未融资 15-50人",经验不限 大专,“五险一金 周末双休 节假日福利 定期团建”,,[洪山区]
品农商用车服务,php开发工程师,5k-10k,"金融,物流丨运输 不需要融资 500-2000人",经验1-3年 不限,“五险一金 周末双休”,汽车 金融 PHP ,[小东门]
碎片文化,php,5k-10k,教育 不需要融资 15-50人,经验1-3年 本科,“社保 双休”,教育 后端 ,[关山]
车小白汽车服务,php后端,7k-14k,"金融,其他 未融资 15-50人",经验1-3年 本科,“发展空间较大”,金融 汽车 后端 PHP ,[东西湖区]
全乐科技,PHP开发工程师,5k-10k,"移动互联网,其他 天使轮 15-50人",经验1-3年 本科,"“PHP,MySQL,HTML5,JQuer”",后端 服务器端 ,[徐家棚]
扬程互联,PHP开发工程师,7k-13k,"移动互联网,电商 不需要融资 150-500人",经验3-5年 本科,"“五险一金,员工旅游,员工体检,绩效奖金”",支付 后端 MySQL PHP ,[南湖]
西普教育,php开发工程师,10k-15k,"教育,移动互联网 上市公司 150-500人",经验1-3年 大专,“周末双休，法定节假日入职五险一金”,教育 信息安全 ,[武昌区]
湖北京伦集团股份有限公司,PHP开发工程师,10k-20k,"移动互联网,数据服务 不需要融资 150-500人",经验应届毕业生 硕士,“年轻团队有活力 团建活动丰富”,PHP 后端 ,[中北路]
橙毅科技,php开发工程师,5k-10k,"软件开发,物联网 未融资 15-50人",经验1-3年 大专,“创业公司”,PHP ,[青山区]
宇轩网络,PHP工程师,6k-10k·13薪,"移动互联网,电商 C轮 500-2000人",经验1-3年 本科,“五险一金 无加班”,通信/网络设备 PHP ,[关山]
海居地产,php后端,5k-8k,其他 未融资 150-500人,经验1-3年 本科,"“五险一金,发展空间,年终奖,福利待遇”",后端 ,[光谷]
慧润天成,php开发工程师,5k-10k,"移动互联网,信息安全 未融资 15-50人",经验1年以下 不限,“五险、出差补贴、团队聚餐、出国旅游”,PHP ,[东湖新技术开发区]
小满夏至,php开发工程师,6k-9k,"广告营销,移动互联网 天使轮 15-50人",经验1-3年 本科,“福利待遇不错。前景乐观！”,电商 企业服务 PHP 后端 ,[东湖新技术开发区]
盖洽科技,php开发工程师,5k-8k,软件开发 天使轮 少于15人,经验1-3年 大专,“可远程办公 五险一金”,电商 企业服务 PHP Web前端 MySQL Javascript ,[汉阳区]
凯艺维通,PHP开发工程师,5k-8k,"移动互联网,社交 天使轮 150-500人",经验1-3年 大专,"“五险一金,节日福利,带薪年假,双休”",PHP ,[光谷]
动说科技,PHP,25k-30k,"金融,电商 不需要融资 15-50人",经验5-10年 本科,“新浪技术团队 + 互联网金融+前沿区块链”,电商 企业服务 后端 服务器端 ,[杨园]
中地数码,php研发工程师,6k-12k·14薪,"信息安全,移动互联网 未融资 500-2000人",经验1-3年 本科,“薪酬待遇 发展前景 团队氛围”,电商 PHP ,[关山]
Absolute,php开发,6k-8k,"数据服务,医疗丨健康 未融资 15-50人",经验不限 大专,“五险一金，周末双休”,,[关山]
思派尔科技,PHP开发工程师/PHP程序员/PHP研发,6k-12k,"移动互联网,企业服务 未融资 15-50人",经验1-3年 不限,“双休、弹性工作制、项目提成”,PHP ,[汉阳区]
深圳酷汇,兼职PHP网站后端后台,3k-5k,电商 不需要融资 少于15人,经验不限 不限,“日结”,MySQL PHP ,[光谷]
百家云,PHP实习生,2k-4k,软件开发 A轮 150-500人,经验应届毕业生 本科,“下午茶，tgif零食活动，每周4天”,PHP ,[江岸区]
译闻科技,PHP程序员,9k-10k,移动互联网 未融资 15-50人,经验1-3年 不限,"“绩效,社保,扁平管理”",PHP Javascript 爬虫工程师 前端开发 ,[小东门]
点点客（武汉）,PHP高级工程师,10k-15k,移动互联网 上市公司 500-2000人,经验5-10年 本科,“双休 五险一金 年终奖”,移动互联网 电商 PHP ,[关山]
点点客（武汉）,PHP中级工程师,9k-12k,移动互联网 上市公司 500-2000人,经验3-5年 本科,“双休 五险一金 年终奖”,移动互联网 电商 PHP ,[关山]
志汇科技,php高级开发工程师,7k-10k,"移动互联网,企业服务 未融资 少于15人",经验3-5年 大专,“挑战性强”,电商 本地生活 后端 PHP ,[关山]
学而思,PHP开发,5k-10k,"移动互联网,教育 上市公司 500-2000人",经验应届毕业生 本科,"“带薪年假,五险一金,节日福利,双休绩效”",后端 Java PHP ,[新村]
ZingFront智线,软件工程师（Java/php/python),8k-15k,"移动互联网,数据服务 A轮 50-150人",经验1-3年 本科,“六险一金 超长年假 绩效奖金 福利多多”,移动互联网 PHP Java Python ,[关山]
