公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
文景信息,Java开发工程师,12k-20k,"移动互联网,其他 不需要融资 50-150人",经验3-5年 本科,“朝阳产业，牛人多，***项目”,物流 软件开发 Java ,[公主坟]
打扮家,java开发工程师,15k-25k,"移动互联网,电商 B轮 150-500人",经验3-5年 本科,“行业前景 发展空间 薪资福利”,Java Web前端 ,[西山]
第三石科技,java开发工程师,18k-36k,"移动互联网,电商 B轮 50-150人",经验3-5年 本科,“活跃的技术氛围，弹性工作制，人性管理制度”,Java Python MySQL ,[朝阳区]
京东数字科技,高级java开发工程师,30k-45k,金融 上市公司 2000人以上,经验1-3年 本科,“福利待遇丰厚”,Java Scala ,[大兴区]
美团点评,高级java开发工程师,25k-40k,消费生活 上市公司 2000人以上,经验3-5年 本科,“核心业务、团队大牛多、高并发高复杂”,本地生活 后端 Java ,[朝阳区]
乐元素游戏,java开发工程师,20k-35k·14薪,"移动互联网,游戏 不需要融资 500-2000人",经验3-5年 本科,“发展前景大 技术实力强”,Java ,[海淀区]
达达集团,java开发工程师,17k-34k,消费生活 上市公司 2000人以上,经验3-5年 本科,"“新零售,弹性工时,带薪年假,免费班车”",Java docker 分布式 后端 ,[亦庄]
绿湾科技,高级Java开发工程师,20k-30k,"企业服务,数据服务 B轮 150-500人",经验5-10年 本科,"“高挑战,高待遇,高福利,高成长”",Java 服务器端 软件开发 ,[西三旗]
快手,Java开发工程师,35k-65k,文娱丨内容 D轮及以上 2000人以上,经验3-5年 本科,“16薪、免费三餐下午茶、房补健身房”,电商 广告营销 ,[西二旗]
快手,高级java开发工程师,25k-50k·16薪,文娱丨内容 D轮及以上 2000人以上,经验3-5年 本科,“技术氛围浓厚，有挑战性”,Java ,[海淀区]
微创软件,java高级开发工程师,17k-20k,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 大专,“新型技术 大平台”,地图 大数据 Java MySQL ,[朝阳区]
CLPS,java开发工程师,15k-20k·13薪,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“六险一金，十三薪”,物流 Java MySQL ,[海淀区]
初见科技,java开发工程师,15k-25k,游戏 C轮 150-500人,经验3-5年 本科,“五险一金；全勤奖；节日福利；年终奖”,游戏 Java 后端 ,[三里屯]
普元,高级java开发工程师,18k-25k·13薪,"企业服务,数据服务 不需要融资 500-2000人",经验5-10年 本科,“五险一金、带薪年假、项目稳定”,Java ,[海淀区]
云融,高级JAVA开发工程师,15k-25k,软件开发、金融 A轮 150-500人,经验3-5年 本科,“六险一金 团建 带薪年假等福利”,金融 Java ,[西城区]
达达集团,java开发工程师,25k-35k·13薪,消费生活 上市公司 2000人以上,经验5-10年 不限,“平台稳定，成长空间大”,本地生活 新零售 Java MySQL 数据库 ,[亦庄]
京东集团,Java开发工程师,25k-50k,电商 上市公司 2000人以上,经验3-5年 本科,“负责项目架构设计”,电商 Java 架构师 MySQL 分布式 ,[通州区]
众码诚品,Java开发工程师,8k-12k,移动互联网 未融资 少于15人,经验1-3年 大专,“五险一金”,移动互联网 通信/网络设备 Java MySQL Javascript ,[永乐]
小药药,Java开发工程师,8k-16k·15薪,"移动互联网,电商 C轮 2000人以上",经验应届毕业生 本科,“技术氛围好，接触前沿技术，大牛导师，扁平管理”,Java ,[朝阳区]
乐源盟汽车,java开发工程师,15k-22k,金融 不需要融资 150-500人,经验3-5年 本科,“五险一金、带薪年假、年终奖金”,Java ,[丰台区]
中交兴路,java开发工程师,15k-30k·14薪,"消费生活,移动互联网 A轮 500-2000人",经验5-10年 本科,“公司平台大 、发展前景好、福利完善”,Java ,[西二旗]
雁联移动,java开发工程师,10k-15k,移动互联网 A轮 50-150人,经验3-5年 本科,“福利待遇好”,Java 后端 ,[朝阳区]
