公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
京山轻机,软件工程师,8k-15k,"金融,其他 上市公司 2000人以上",经验1-3年 本科,“高薪诚聘，共同创造”,智能硬件 电子/半导体/集成电路 人工智能 ,[武汉·常青]
东华医为,实施工程师,5k-10k,医疗丨健康 未融资 500-2000人,经验不限 本科,“公司氛围很好”,医疗健康 实施 ,[太原·杏花岭区]
佳量医疗,软件工程师,10k-15k·13薪,医疗丨健康 天使轮 15-50人,经验1年以下 本科,“发展前景、团队实力”,C++ ,[杭州·余杭区]
博彦科技,运维开发工程师,11k-16k,"移动互联网,电商 上市公司 2000人以上",经验3-5年 本科,“领导nice，发展空间大，长期稳定”,云计算 大数据 云平台运维 Docker Linux HTTPS协议 ,[杭州·小营]
微软（中国）有限公司,技术支持工程师,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“弹性工作时间，国际化大平台”,IT支持 ,[杭州·四季青]
微软（中国）有限公司,技术支持工程师,20k-40k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“弹性工作时间，国际化大平台”,IT支持 ,[上海·闵行区]
同花顺,测试工程师,8k-15k·14薪,"金融,电商 上市公司 2000人以上",经验1-3年 本科,“股票类APP排名**、五险一金、上市公司”,云计算 大数据 功能测试 自动化测试 测试开发 ,[杭州·西溪]
容智技术,RPA软件实施工程师,11k-18k,人工智能 天使轮 150-500人,经验3-5年 本科,“五险一金，双休，培训晋升，茶点饮料，年终绩效”,Java ,[上海·黄浦区]
容智技术,RPA软件开发工程师,11k-18k,人工智能 天使轮 150-500人,经验3-5年 本科,“双休，五险一金，带薪年假，团队聚餐，晋升机制”,Java Python C# VB ,[上海·黄浦区]
云英语,高校市场推广,20k-25k,教育 未融资 15-50人,经验不限 本科,"“五险一金,带薪假期,绩效工资,技能培训”",教育 市场 营销 ,[北京·五道口]
通快中国,软件工程师_激光研发,20k-25k·14薪,其他 不需要融资 500-2000人,经验5-10年 本科,“研发团队 弹性工作 团队氛围好 潜力发展”,Java VB MySQL C++ ,[苏州·太仓市]
北京慧流科技有限公司,实施工程师,5k-6k,"移动互联网,人工智能 A轮 50-150人",经验1年以下 本科,“五险一金，周末双休，零食无限供，团建旅游”,移动互联网 实施 企业软件 ,[广州·兴华]
乔天信息,RPA实施开发工程师,7k-12k,"人工智能,软件开发 未融资 15-50人",经验1-3年 大专,“公司会以培养顾问向项目经理发展作为目标”,Linux/Unix 客户端 ,[上海·长征]
富士康科技集团,SCADA开发工程师,10k-20k,"电商,数据服务 上市公司 2000人以上",经验3-5年 本科,“五险一金、绩效奖金、带薪休假、定期体检”,大数据 移动互联网 C 通信 ,[郑州·航空港区]
科力公司,电气工程师,8k-15k,其他 不需要融资 50-150人,经验3-5年 大专,“依法给予相应福利，综合年薪30到50万”,企业服务 工业设计 ,[襄阳·谷城县]
科力公司,电气工程经理,6k-12k,其他 不需要融资 50-150人,经验3-5年 大专,“依法给予相应福利，综合年薪30到50万”,光通信 ,[深圳·宝安区]
格创东智,系统工程师,10k-15k,"移动互联网,硬件 不需要融资 500-2000人",经验3-5年 大专,“有餐补 免费班车 节假福利多且厚”,硬件制造 Python ,[惠州·惠城区]
三相电力,单片机开发工程师,8k-12k·14薪,"硬件,其他 不需要融资 500-2000人",经验不限 本科,“周末双休”,嵌入式 硬件开发 C ,[武汉·东湖新技术开发区]
奥森科技,RPA工程师,6k-10k,移动互联网 未融资 15-50人,经验应届毕业生 本科,“五险一金 双休 年底双薪 弹性工作”,技术支持 ,[长沙·麓谷]
泓齐网科,H5,13k-18k,"移动互联网,企业服务 未融资 15-50人",经验3-5年 大专,“加班工资 五险一金”,Web前端 ,[深圳·大冲]
恒悦信息,全栈工程师,13k-15k,"移动互联网,电商 未融资 15-50人",经验3-5年 本科,“五险一金、双休、带薪年假”,Java 全栈 ,[南京·夫子庙]
普华永道咨询,RPA 机器人开发工程师,15k-20k·13薪,金融 不需要融资 2000人以上,经验1-3年 本科,“高速增长的数字化团队”,Python ,[上海·黄浦区]
上海塔莫信息科技有限公司,RPA实施工程师,10k-20k,企业服务 不需要融资 50-150人,经验不限 本科,“接触最新技术”,VB ,[上海·古北]
富士通（西安）,软件工程师,7k-11k,移动互联网 不需要融资 500-2000人,经验不限 本科,“发展前景好，团队实力强”,工具软件 移动互联网 Java .NET C# C ,[西安·雁塔区]
达梦数据库,初中级产品技术支持,8k-16k,"数据服务,其他 不需要融资 500-2000人",经验3-5年 本科,“带薪年假，六险一金，定期体检，年底奖金等”,DBA ,[武汉·东湖新技术开发区]
河北云腾测绘,软件工程师,5k-8k,数据服务 不需要融资 50-150人,经验1-3年 本科,“免费住宿、餐补、工龄补助、五险一金”,Java .NET C# C++ ,[石家庄·东开发区]
世纪福,测试工程师-labview,13k-20k,其他 上市公司 150-500人,经验3-5年 本科,“扁平化管理”,功能测试 ,[苏州·高新区]
深圳市凌智自动化科技有限公司,机器视觉开发工程师,8k-12k,"硬件,其他 未融资 15-50人",经验不限 大专,“五险一金、绩效奖金、员工活动、提供住宿”,深度学习 算法 人工智能 图像处理 ,[深圳·龙华新区]
三星电子,工程师,5k-8k·16薪,硬件 不需要融资 2000人以上,经验不限 本科,“世界500强”,通信/网络设备 ,[苏州·工业园区]
三星电子,工程师,5k-8k·16薪,硬件 不需要融资 2000人以上,经验应届毕业生 本科,“世界500强”,通信/网络设备 ,[苏州·工业园区]
世纪互联,售后技术支持工程师,15k-18k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“公司文化、福利待遇”,运维 Windows ,[北京·望京]
西安盈胜,it技术支持,4k-8k,物联网、软件开发 未融资 15-50人,经验1-3年 本科,“前景好”,移动互联网 汽车 ,[太原·杏花岭区]
Fourbin,数据处理专员,4k-6k,数据服务 未融资 少于15人,经验不限 大专,“五险一金，带薪年假、带薪病假，项目奖金”,企业服务 数据处理 数据分析 ,[广州·岭南]
嘉瑞科技,软件开发工程师,8k-10k,其他 上市公司 2000人以上,经验3-5年 大专,“c#.net，五险一金，带薪年假”,MySQL C#/.NET HTML/CSS 企业软件 ,[惠州·惠阳区]
广州联瑞数码,Uibot开发人员,6k-12k,"硬件,移动互联网 未融资 50-150人",经验3-5年 大专,“购五险一金、餐补、绩效奖、年终双薪、”,通信/网络设备 硬件制造 前端开发 ,[广州·越秀区]
恒方大,ERP工程师,5k-10k,医疗丨健康 未融资 500-2000人,经验1-3年 本科,“五险一金、话补、节假日福利、员工体检、等”,IT支持 运维 ,[深圳·大冲]
SMIC,MES工程师,15k-30k,"消费生活,其他 上市公司 2000人以上",经验不限 本科,“15薪”,C C#/.NET VB MySQL ,[上海·张江]
亨得利眼镜,测试工程师,10k-15k,电商 / /,经验3-5年 本科,“朝九晚六，弹性工作，五险一金，定期体检”,Android测试 Web测试 Loadrunner 测试开发 ,[成都·高新区]
广东迈科,实施工程师,3k-5k,"医疗丨健康,数据服务 上市公司 15-50人",经验应届毕业生 大专,“五险一金、双休、办公环境、员工旅游、”,医疗健康 数据库 技术支持 售前 售后 ,[广州·黄埔区]
索菲亚家居 - 司米橱柜,软件配置工程师,4k-6k,硬件 上市公司 500-2000人,经验不限 本科,“包吃住、周末双休、五险一金、免费班车”,后端 C VB ,[广州·增城区]
河北云腾测绘,软件开发工程师,3k-6k,数据服务 不需要融资 50-150人,经验不限 本科,“免费住宿、餐补、工龄补助、五险一金”,软件开发 C++ Java Javascript ,[石家庄·东开发区]
为辰信安,嵌入式测试工程师,10k-14k,"移动互联网,信息安全 不需要融资 50-150人",经验3-5年 本科,“双休、绩效奖金、定期团建、13薪、餐补”,嵌入式 Linux ,[上海·黄渡]
捷牛智能,机器视觉软件工程师(非标自动化),15k-25k,硬件 不需要融资 150-500人,经验5-10年 本科,“绩效奖金 股票期权”,图像处理 计算机视觉 ,[深圳·龙岗区]
锃亮科技,开发工程师,10k-15k,数据服务 未融资 15-50人,经验1-3年 本科,“五险一金、年底双薪、孝心基金、团建活动。”,SQLServer ,[昆明·盘龙区]
印孚瑟斯,高级自动化测试,15k-22k,移动互联网 上市公司 2000人以上,经验5-10年 本科,“外企平台 高端项目”,Selenium 测试开发 ,[深圳·科技园]
印孚瑟斯,高级软件测试工程师（英语）,15k-25k,移动互联网 上市公司 2000人以上,经验5-10年 本科,“外企平台 高端项目”,压力测试 性能测试 ,[深圳·科技园]
托肯恒山,软件测试工程师（纯功能测试）,6k-10k,其他 不需要融资 500-2000人,经验1-3年 本科,“美资外企 双休 六险一金 上班时间”,硬件制造 功能测试 嵌入式软件测试 系统测试 自动化 ,[广州·黄埔区]
一佳人工智能研究院,软件开发工程师,15k-25k,"人工智能,VR丨AR 未融资 15-50人",经验3-5年 本科,“人工智能”,移动互联网 GO 数据挖掘 架构师 移动开发 ,[长沙·岳麓区]
翰智软件,RPA开发工程师,15k-25k,"企业服务,消费生活 不需要融资 500-2000人",经验1-3年 本科,“热门新技术 前景好 待遇佳”,Python C#/.NET 数据抓取 数据采集 ,[广州·琶洲]
金庚科技,客服工程师,3k-5k,"信息安全,软件开发 未融资 50-150人",经验1-3年 本科,“五险一金”,客服 售后 ,[南宁·青秀区]
保定市云之家软件科技有限公司,.netc#,8k-12k,软件开发 未融资 15-50人,经验应届毕业生 本科,“基本户工资+高提成+各种补助+年终奖”,企业软件 数据库 系统架构 软件开发 ,[保定·北市区]
东方鑫源控股有限公司,AIoT规划工程师,8k-15k,其他 未融资 2000人以上,经验5-10年 本科,“发展前景”,汽车 Hadoop Spark Java ,[重庆·含谷]
贝泰福医疗,算法工程师,9k-15k,医疗丨健康 未融资 15-50人,经验3-5年 本科,“五险一金，双休，节假日福利”,深度学习 算法 图像处理 ,[成都·高新区]
锦春升,windows.net工程师,10k-15k,"金融,医疗丨健康 未融资 15-50人",经验3-5年 本科,“五险；周末双休；”,金融 医疗健康 技术管理 ,[青岛·中韩]
成都泓睿科技,机器视觉算法工程师,8k-15k,其他 不需要融资 50-150人,经验1-3年 本科,“学习机会多”,计算机视觉 图像处理 算法 ,[成都·高新区]
锃亮科技,开发工程师,5k-8k,数据服务 未融资 15-50人,经验不限 大专,“五险一金、年底双薪、孝心基金”,ERP VB C# 数据库 ,[昆明·盘龙区]
南环科技,电气开发工程师,8k-15k,硬件、软件开发 未融资 150-500人,经验3-5年 本科,“福利待遇”,其他 ,[南京·浦口区]
角山米业,软件开发工程师,10k-15k,消费生活 未融资 50-150人,经验3-5年 大专,“带薪年假 年度调薪 年终奖 团队旅游”,移动端 前端开发 Javascript Android ,[衡阳·衡阳县]
星谷,H5讲师,15k-30k,文娱丨内容 不需要融资 150-500人,经验3-5年 大专,“五险一金，餐补，交通补助，年终奖”,HTML HTML5 ,[北京·东坝]
明辉实业,.NET软件工程师,5k-10k,其他 上市公司 2000人以上,经验3-5年 大专,“周末双休 带薪年假 包住宿 节日福利 .NET”,工具软件 C#/.NET ,[深圳·龙岗区]
兆弟,u9开发工程师,10k-15k,其他 未融资 2000人以上,经验1-3年 本科,“带薪年假，节日礼物，五险，公司规模大”,企业服务 ERP .NET ,[杭州·下城区]
爱奇艺,it技术支持,4k-8k·13薪,文娱丨内容 上市公司 2000人以上,经验1-3年 本科,“六险一金”,IT支持 TCP/IP协议 ,[成都·高新区]
爱奇艺,IT技术支持,8k-13k·13薪,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,“六险一金”,Linux 机房运维 ,[成都·高新区]
爱奇艺,it运维工程师,5k-10k,文娱丨内容 上市公司 2000人以上,经验1-3年 本科,“大平台”,系统运维 IT支持 ,[成都·武侯区]
富璟科技,机器人自动化开发工程师（RPA）,6k-12k,"信息安全,数据服务 不需要融资 50-150人",经验1-3年 本科,“双休 年底奖金 年度出游 体检”,移动互联网 企业服务 软件开发 ERP OA Java ,[上海·闵行区]
富璟科技,RPA开发工程师（成都）,8k-15k,"信息安全,数据服务 不需要融资 50-150人",经验3-5年 大专,“双休 年底奖金 年度出游 体检”,大数据 工具软件 ,[成都·紫荆]
