公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
GYENNO,自动化测试工程师,10k-15k,医疗丨健康 B轮 50-150人,经验5-10年 本科,“五险一金”,自动化测试 Loadrunner Selenium ,[东湖新技术开发区]
GYENNO,软件测试工程师,10k-15k,医疗丨健康 B轮 50-150人,经验5-10年 本科,“五险一金”,Selenium Loadrunner 自动化测试 ,[东湖新技术开发区]
优品财富管理有限公司,金融工程研究员,10k-20k,金融 未融资 500-2000人,经验3-5年 硕士,“五险一金 双休”,证券/期货 算法 ,[流芳]
朗蕴科技,大数据开发,12k-15k·13薪,移动互联网 未融资 50-150人,经验3-5年 本科,“五险一金、周末双休、定期体检、团队旅游”,Hadoop Spark Hive ,[武汉经济技术开发区]
朗蕴科技,bi产品经理,8k-15k,移动互联网 未融资 50-150人,经验1-3年 大专,“五险一金、周末双休、定期体检、团队旅游”,带薪年假 定期体检 周末双休 五险一金 ,[武汉经济技术开发区]
国科云漫,大数据开发工程师,12k-18k·13薪,"企业服务,电商 A轮 50-150人",经验3-5年 大专,“研究所工作，技术背景强大，管理正规”,即时通讯 大数据 ETL ,[洪山区]
国科云漫,web前端开发工程师,10k-16k·13薪,"企业服务,电商 A轮 50-150人",经验5-10年 大专,“研究所工作，技术背景强大，流程正规”,Web前端 Vue ,[洪山区]
伴伴,数据仓库工程师,20k-40k,"移动互联网,社交 不需要融资 150-500人",经验3-5年 本科,“五险一金 周末双休 零食下午茶”,社交 移动互联网 数据分析 数据仓库 数据挖掘 数据处理 ,[洪山区]
伴伴,资深推荐算法专家,25k-40k,"移动互联网,社交 不需要融资 150-500人",经验3-5年 本科,“薪酬优厚、地铁周边、管理扁平、氛围简单”,社交 移动互联网 算法 数据挖掘 建模 推荐 ,[洪山区]
可待科技,全栈工程师,7k-12k,"移动互联网,电商 不需要融资 15-50人",经验1-3年 本科,“免费零食，丰厚的项目奖金，轻松的工作氛围”,全栈 ,[洪山区]
云杉智达科技,活动策划,8k-16k,"移动互联网,企业服务 不需要融资 15-50人",经验3-5年 本科,“节假日福利”,营销 ,[新华]
盛天网络,系统运维工程师,12k-16k,"游戏,文娱丨内容 上市公司 500-2000人",经验3-5年 本科,“福利好 发展快”,运维 数据仓库 配置管理 ,[东湖新技术开发区]
泰坦智慧,系统软件工程师,10k-16k,"人工智能,企业服务 不需要融资 15-50人",经验1-3年 本科,“AI行业前景好，工作挑战大”,云计算 企业服务 Python ,[东湖新技术开发区]
泰坦智慧,产品实施工程师,7k-12k,"人工智能,企业服务 不需要融资 15-50人",经验1-3年 本科,“AI行业前景好，工作挑战大”,技术支持 Linux 实施 ,[东湖新技术开发区]
TalkingData,软件工程师(J10395),8k-15k,移动互联网 C轮 500-2000人,经验1-3年 本科,"“大数据,行业领先,领导靠谱,学习氛围”",企业软件 ,[东湖新技术开发区]
TalkingData,技术经理(J10394),15k-30k,移动互联网 C轮 500-2000人,经验5-10年 本科,"“大数据,行业领先,领导靠谱,学习氛围”",技术管理 ,[东湖新技术开发区]
哥本巷,软件工程师,10k-15k,"移动互联网,数据服务 未融资 15-50人",经验3-5年 本科,“五险一金，餐补，带薪年假，双休”,移动互联网 MySQL 数据抓取 Python ,[关山]
金山云,大数据开发工程师,20k-40k,"移动互联网,数据服务 D轮及以上 2000人以上",经验5-10年 本科,“三餐，七险一金，大平台”,Hadoop Spark Java ,[鲁巷]
金山云,大数据运维工程师,15k-30k,"移动互联网,数据服务 D轮及以上 2000人以上",经验3-5年 本科,“三餐，七险一金，大平台”,运维 Hive Openstack ,[鲁巷]
极验,测试开发leader,15k-30k,"信息安全,数据服务 B轮 50-150人",经验5-10年 本科,“弹性工作制 公司提供午餐”,信息安全 测试 测试开发 Web测试 ,[东湖新技术开发区]
中科图灵,高级前端开发工程师,13k-25k,"移动互联网,电商 天使轮 15-50人",经验5-10年 本科,“五险一金 餐饮补贴 年终奖金 周末双休”,大数据 ,[洪山区]
中科图灵,ai算法工程师,20k-35k·13薪,"移动互联网,电商 天使轮 15-50人",经验3-5年 硕士,“五险一金 餐饮补贴 年终奖金”,Python C/C++ ,[洪山区]
青藤云安全,Java开发工程师（效率工程方向）,15k-25k,数据服务 B轮 150-500人,经验3-5年 本科,“下午茶、餐补、房补、竞争力的薪资”,服务器端 ,[关山]
有为信息,自动化脚本开发工程师（研发岗）,6k-10k·14薪,"移动互联网,硬件 不需要融资 500-2000人",经验1-3年 本科,“六险一金，具有竞争力的薪资水平，各项补贴”,Python ,[关山]
青藤云安全,测试开发工程师,12k-23k,数据服务 B轮 150-500人,经验不限 本科,“五险一金 期权计划 弹性工作”,脚本 自动化 白盒测试 测试开发 ,[东湖新技术开发区]
长江云新媒体集团,测试工程师,6k-8k,"移动互联网,数据服务 未融资 150-500人",经验3-5年 本科,"“节日福利,五险一金,车贴,餐补”",测试 ,[武昌区]
睿翼智翔科技,测试开发工程师,7k-10k,移动互联网 不需要融资 15-50人,经验3-5年 大专,“年轻团队有激情有拼劲，可创造无限可能”,功能测试 ,[东湖新技术开发区]
神州数码,前端开发工程师,12k-20k·14薪,"硬件,数据服务 上市公司 2000人以上",经验3-5年 本科,“六险一金、员工体检、餐补、通讯补贴等”,前端开发 HTML5 Javascript CSS ,[流芳]
迈润智能,软件测试工程师,8k-10k·14薪,人工智能 天使轮 15-50人,经验1-3年 本科,“丰厚的绩效奖金，发展晋升空间大”,应用软件测试 功能测试 硬件测试 软件测试 ,[洪山区]
深圳市丰巢科技有限公司,大数据测试工程师,12k-24k,消费生活 A轮 500-2000人,经验3-5年 本科,“年终丰厚 扁平化管理”,大数据 移动互联网 性能测试 测试开发 ,[东湖新技术开发区]
深圳市丰巢科技有限公司,运维开发工程师,10k-20k,消费生活 A轮 500-2000人,经验1-3年 本科,“年终丰厚 扁平化管理”,Linux 运维 运维开发 自动化运维 ,[东湖新技术开发区]
国泰利民,信息安全工程师（武汉）,15k-25k,"数据服务,移动互联网 未融资 150-500人",经验3-5年 本科,“国企，年终奖”,安全 信息安全 国密算法 ,[珞南]
未来科技城,深度学习算法工程师,10k-20k·13薪,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,“项目好 福利好 奖金多”,深度学习 Python C/C++ ,[洪山区]
窝特科技,测试工程师,6k-10k,"移动互联网,消费生活 B轮 50-150人",经验1-3年 本科,“双休、五险一金、每年一次出国游、美女多”,电商 功能测试 接口测试 自动化测试 ,[武昌区]
昊沧,大数据运维工程师,8k-15k·13薪,"移动互联网,教育 B轮 150-500人",经验5-10年 本科,“团队发展空间”,运维开发 ,[关山]
武汉像素工坊,游戏运维工程师,6k-12k,"游戏,其他 不需要融资 50-150人",经验1-3年 不限,“发展前景明亮，团队优秀人才多”,游戏 Ansible Shell Linux Python ,[东湖新技术开发区]
北京尖峰武汉分公司,JavaScript 工程师,8k-15k,"数据服务,其他 不需要融资 50-150人",经验不限 本科,“六险一金”,Javascript ,[流芳]
