公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
杭州布奇托网络科技有限公司,高级PHP开发工程师,20k-40k,"移动互联网,电商 天使轮 50-150人",经验3-5年 本科,“老板nice 公司氛围好 发展空间大”,电商 社交 后端 Laravel ,[西湖区]
致奥数据,php开发工程师,15k-25k,"移动互联网,人工智能 未融资 少于15人",经验3-5年 本科,“五险一金”,PHP ,[西溪]
和创科技（红圈营销）,php后端,15k-20k,"软件开发,数据服务 上市公司 500-2000人",经验3-5年 不限,“待遇不错，公司有股权”,社交 服务器端 分布式 MySQL PHP ,[仓前]
边锋,PHP后台架构师（信息化）,20k-30k·14薪,"移动互联网,游戏 不需要融资 2000人以上",经验5-10年 本科,“五险一金 商业保险”,PHP 架构师 ,[翠苑]
瑞美 杭州公司,php开发工程师,8k-12k,"电商,移动互联网 不需要融资 少于15人",经验3-5年 本科,“双休，社保”,后端 ,[长河]
证优客,中高级php开发工程师,12k-20k·13薪,"电商,企业服务 天使轮 150-500人",经验3-5年 本科,“发展前景，节日福利，五险，年终奖，补贴”,PHP 后端 软件开发 ,[西兴]
正鋆科技,php工程师,10k-18k,电商 未融资 15-50人,经验3-5年 本科,“日访问量千万级”,后端 服务器端 数据库 MySQL ,[西溪]
鱼糖科技,php开发工程师,13k-20k,文娱丨内容、社交 未融资 15-50人,经验3-5年 本科,“餐补 缴纳社保 弹性工作制”,社交 PHP 服务器端 ,[西湖]
多麦,php开发工程师,7k-12k,"移动互联网,电商 上市公司 150-500人",经验1-3年 本科,“双休，五险一金，弹性上班”,PHP ,[江干区]
多麦,php开发工程师,8k-15k,"移动互联网,电商 上市公司 150-500人",经验不限 本科,“朝九晚五点半 双休 团队氛围NICE”,媒体 通信/网络设备 后端 PHP 软件开发 ,[江干区]
微拍堂,php开发工程师-杭州 (MJ000253),15k-30k·14薪,"移动互联网,电商 A轮 500-2000人",经验5-10年 大专,“平台大；福利好；晋升空间大”,PHP Python C++ ,[西湖区]
法在,PHP,15k-20k,"消费生活,企业服务 不需要融资 15-50人",经验5-10年 本科,“五险一金、周末双休”,企业服务 移动互联网 后端 服务器端 客户端 平台 ,[庆春路]
集德才,php开发工程师,14k-18k,"电商,软件开发 不需要融资 50-150人",经验3-5年 大专,“双休、不加班、五险、一金、晋升通道完善”,电商 移动互联网 ,[下城区]
三犇科技,php开发工程师,8k-13k,软件开发 未融资 15-50人,经验3-5年 大专,“五险 创业前景好”,电商 PHP ,[拱墅区]
智网互联,php,7k-14k,物联网、数据服务 未融资 少于15人,经验1-3年 不限,“创业公司，稳定政企客源，招核心团队共发展”,地图 大数据 服务器端 全栈 Javascript ,[下城区]
咔嚓鱼美食摄影,php后端,5k-8k,企业服务 未融资 15-50人,经验1-3年 本科,“好吃的特别多”,企业服务 本地生活 客户端 平台 后端 服务器端 ,[余杭区]
缤构网络,php开发工程师,8k-15k,移动互联网 未融资 15-50人,经验5-10年 本科,“周末大小休法定节假日带薪休假”,后端 ,[西溪]
蓝诗网络,PHP,10k-20k,企业服务 未融资 15-50人,经验3-5年 大专,“待遇好福利好”,电商 后端 ,[余杭区]
杭州磊欣科技有限公司,php后端,15k-25k,文娱丨内容 / /,经验3-5年 本科,“天使轮。”,直播 移动互联网 后端 PHP 架构师 ,[西兴]
轶米Delta,PHP工程师,7k-12k,移动互联网 未融资 少于15人,经验1-3年 本科,"“五险一金,周末双休,弹性工作,扁平管理”",后端 PHP 架构师 ,[江南]
缦图摄影,php开发工程师,10k-20k,"移动互联网,消费生活 不需要融资 2000人以上",经验5-10年 大专,"“成长
开放
有爱”",新零售 电商 后端 Laravel GO Golang ,[下沙]
杭州首权信息技术有限公司,php后端,5k-10k,"移动互联网,企业服务 不需要融资 15-50人",经验应届毕业生 不限,“技术总监”,服务器端 后端 ,[拱墅区]
多麦,php开发工程师,6k-12k,"移动互联网,电商 上市公司 150-500人",经验1年以下 本科,“双休，五险一金，免费班车，弹性工作”,Python ,[江干区]
趣讯科技,PHP实习工程师,2k-4k,"移动互联网,社交 未融资 少于15人",经验应届毕业生 本科,“创业公司，有激情”,移动互联网 电商 后端 PHP ,[西湖区]
丁香园,资深PHP工程师（Insight）,15k-25k,"医疗丨健康,企业服务 D轮及以上 500-2000人",经验不限 不限,“互联网医疗”,医疗健康 PHP ,[滨江区]
丁香园,高级/资深PHP工程师,15k-25k·13薪,"医疗丨健康,企业服务 D轮及以上 500-2000人",经验3-5年 大专,“发展空间大”,医疗健康 PHP ,[滨江区]
微拍堂,支付服务开发工程师（php开发）,18k-35k,"移动互联网,电商 A轮 500-2000人",经验3-5年 不限,"“六险一金,餐饮补贴,双休,出国旅游”",支付 GO Java PHP 后端 ,[西溪]
微拍堂,PHP研发工程师,20k-30k,"移动互联网,电商 A轮 500-2000人",经验3-5年 本科,"“14薪,六险一金,双休,弹性工作”",Linux/Unix 后端 MySQL ,[西湖]
叱咤科技,wordpress工程师 PHP开发,9k-18k·13薪,"电商,消费生活 天使轮 少于15人",经验1-3年 本科,“环境轻松、待遇优厚、年轻团队、前景广阔”,电商 企业服务 Java PHP Python MySQL ,[滨江区]
叱咤科技,wordpress工程师 PHP开发,6k-12k·13薪,"电商,消费生活 天使轮 少于15人",经验应届毕业生 本科,“环境轻松、待遇优厚、年轻团队、前景广阔”,硬件制造 PHP Python MySQL ,[滨江区]
快拍科技,PHP实习生,3k-6k,"移动互联网,社交 未融资 少于15人",经验应届毕业生 本科,“灵活用工 按量付薪”,Linux/Unix 后端 PHP Javascript ,[西溪]
象涛徽软,招聘PHP软件工程师,6k-12k,电商 未融资 15-50人,经验应届毕业生 本科,"“双休,买社保,餐补,交通补”",PHP 后端 ,[西湖区]
科益侬,PHP实习生,3k-5k,"移动互联网,电商 天使轮 15-50人",经验应届毕业生 大专,“扁平管理，团队氛围好，全程跟进”,工具软件 移动互联网 ,[余杭区]
块块科技,PHP实习生,3k-5k,软件开发 天使轮 少于15人,经验应届毕业生 大专,“扁平管理，团队氛围好，全程跟进”,工具软件 移动互联网 前端开发 Web前端 ,[南苑]
微博,PHP应用开发工程师,13k-19k,文娱丨内容 上市公司 2000人以上,经验应届毕业生 本科,“大厂平台 扁平团队”,PHP ,[拱墅区]
顶赞科技,PHP后台开发,5k-10k,软件开发 不需要融资 15-50人,经验不限 大专,“有可能成为技术部门核心，共享发展红利”,新零售 云计算 PHP 后端 服务器端 ,[下城区]
小码王,PHP研发经理,20k-30k·14薪,"教育,移动互联网 C轮 500-2000人",经验5-10年 本科,“独角兽公司”,教育 PHP ,[拱墅区]
多麦,初级php,6k-10k,"移动互联网,电商 上市公司 150-500人",经验1-3年 大专,“五险一金、周末双休、定期体检、弹性工作”,PHP ,[江干区]
想天,php程序员,8k-12k·13薪,移动互联网 未融资 15-50人,经验1-3年 本科,“产品导向 持续迭代 研发体系”,电商 教育 PHP ,[江干区]
危司机,PHP程序员,10k-15k,"移动互联网,企业服务 不需要融资 少于15人",经验5-10年 本科,“五险餐补节日福利带薪年假不定期团建”,平台 后端 Linux/Unix MySQL ,[南苑]
有播,php高级工程师,10k-20k,电商 / /,经验1-3年 不限,“福利待遇 休闲娱乐”,社交 PHP MySQL Yii Laravel ,[余杭区]
有播,PHP高级工程师,12k-20k,电商 / /,经验3-5年 本科,“办公环境优越”,直播 PHP ,[余杭区]
阿里妈妈,php高级开发工程师,25k-40k,电商 上市公司 500-2000人,经验3-5年 本科,“大平台”,PHP Java ,[余杭区]
蜜桃家族,PHP后端开发工程师,10k-18k·13薪,文娱丨内容 未融资 50-150人,经验1-3年 本科,“冲冲冲！”,PHP 后端 数据库 ,[彭埠]
微拍堂,PHP开发工程师 (MJ000255),15k-30k·13薪,"移动互联网,电商 A轮 500-2000人",经验3-5年 大专,“六险一金，周薪制”,PHP ,[西湖]
微拍堂,PHP 开发工程师-成都 (MJ000242),15k-30k·14薪,"移动互联网,电商 A轮 500-2000人",经验3-5年 本科,“独角兽企业 六险一金”,新零售 电商 PHP ,[西湖]
码克菠萝,初级php开发工程师,6k-10k,"企业服务,广告营销 未融资 15-50人",经验1-3年 本科,“创业团队，高速成长，员工关怀”,广告营销 企业服务 PHP Node.js ,[湖滨]
小码王,php高级开发工程师,15k-30k·14薪,"教育,移动互联网 C轮 500-2000人",经验5-10年 本科,“独角兽”,教育 PHP ,[拱墅区]
