公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
晋越网络,android开发工程师,6k-10k,"广告营销,软件开发 未融资 15-50人",经验3-5年 本科,“android社交”,社交 Android ,[迎泽区]
山西特信环宇信息技术有限公司,区块链研发工程师,10k-15k,"移动互联网,企业服务 未融资 50-150人",经验1-3年 本科,“双休五险”,高级技术管理 ,[小店区]
山西特信环宇信息技术有限公司,中高级算法工程师,7k-10k,"移动互联网,企业服务 未融资 50-150人",经验1-3年 硕士,“双休五险”,即时通讯 云计算 分布式搜索 MATLAB Python 自然语言处理 ,[小店区]
山西清风渡信息技术有限公司,qt开发工程师,5k-10k,"企业服务,其他 未融资 少于15人",经验3-5年 不限,“公司五险，弹性上班等等”,工具软件 大数据 软件开发 C++ ,[小店区]
清木有,Android开发工程师,8k-10k,"软件开发,数据服务 未融资 15-50人",经验5-10年 本科,“垂直领域，可提升能力”,移动互联网 教育 Android 移动端 音视频开发 混合开发 ,[坞城]
