公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
青塔,前端开发工程师,12k-16k,"移动互联网,数据服务 A轮 50-150人",经验1-3年 本科,“高等教育行业 行业领先 弹性不打卡”,大数据 前端开发 ,[拱墅区]
产链数字,前端开发工程师,15k-25k·16薪,区块链 / /,经验3-5年 本科,“五险一金”,CSS ,[西兴]
欣悦互联,前端开发工程师,11k-18k,企业服务 天使轮 50-150人,经验1-3年 本科,“入职缴纳五险一金，团队氛围好，下午茶等”,Web前端 Vue ,[滨江区]
浙江网安,前端开发工程师,6k-11k,"移动互联网,电商 未融资 少于15人",经验1-3年 不限,"“用户研究,产品迭代 技术更新”",新零售 企业服务 ,[西兴]
兑吧,架构师（全栈偏前端）,30k-60k·15薪,移动互联网 上市公司 500-2000人,经验5-10年 本科,“股票激励 六险一金”,包午餐晚餐 奖金多多多 零食下午茶 全员出国游 ,[西溪]
宁波锦浪,前端开发工程师,10k-20k·15薪,"移动互联网,硬件 不需要融资 500-2000人",经验5-10年 本科,“五险一金，带薪休假”,Vue ,[浦沿]
启博软件,高级前端工程师,10k-20k,"移动互联网,电商 A轮 150-500人",经验3-5年 本科,“氛围好 福利好 扁平管理”,电商 前端开发 Web前端 架构师 ,[余杭区]
博彦科技,前端开发工程师,8k-15k,"移动互联网,电商 上市公司 2000人以上",经验1-3年 本科,“薪资 大平台 国企”,Web前端 React native Vue Node.js ,[余杭区]
哈啰出行,资深前端开发工程师(J13495),20k-40k,"移动互联网,硬件 D轮及以上 2000人以上",经验5-10年 本科,“大平台、空间大”,移动端 前端开发 HTML5 ,[西湖区]
哈啰出行,资深前端开发工程师(J12981),20k-35k,"移动互联网,硬件 D轮及以上 2000人以上",经验3-5年 本科,“年底绩效奖金 五险一金 餐补夜宵”,前端开发 HTML5 ,[北山]
来未来,前端开发工程师,18k-35k,企业服务 天使轮 15-50人,经验3-5年 本科,“年终奖，期权”,医疗健康 教育 Node.js React TypeScript Javascript ,[余杭区]
明象科技,前端开发工程师,10k-20k,"移动互联网,企业服务 不需要融资 15-50人",经验3-5年 本科,“五险一金、工作稳定、双休、股权激励”,企业服务 云计算 前端开发 移动端 Web前端 ,[萧山区]
税友软件,前端架构师,30k-60k,企业服务 不需要融资 2000人以上,经验5-10年 本科,“前端”,Web前端 架构师 移动端 ,[开发区]
袋鼠云,前端开发实习生 (MJ000041),3k-4k,数据服务 B轮 150-500人,经验应届毕业生 不限,“阿里系创业、云计算生态、餐补、双休”,大数据 云计算 前端开发 ,[西湖区]
袋鼠云,可视化前端开发实习生 (MJ000148),3k-4k,数据服务 B轮 150-500人,经验应届毕业生 本科,“阿里系创业、云计算生态、餐补、双休”,前端开发 Unity3d Web前端 webGL ,[西溪]
凌迪数字,高级前端开发工程师,20k-40k,移动互联网 A轮 50-150人,经验3-5年 本科,“五险一金 周末双休 员工活动 福利齐全”,前端开发 CSS Unity3d webGL ,[古墩路]
豪猪,高级前端开发工程师,13k-25k,移动互联网 不需要融资 50-150人,经验3-5年 不限,"“大平台,国际化,薪资,工作环境”",前端开发 HTML HTML5 Javascript ,[仓前]
米络星科技,前端开发工程师 (MJ000277),12k-24k·13薪,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、周末双休”,电商 React ,[拱墅区]
微拍堂,前端开发工程师,15k-25k·14薪,"移动互联网,电商 A轮 500-2000人",经验3-5年 大专,“成长快速 空间大”,广告营销 电商 前端开发 Web前端 React ,[西湖]
有赞,前端开发实习生-杭州-00354,3k-5k,企业服务 上市公司 2000人以上,经验应届毕业生 不限,“团队氛围融洽、福利待遇好”,前端开发 ,[西湖区]
云集,前端架构师G01130,40k-50k,"电商,移动互联网 上市公司 500-2000人",经验5-10年 本科,“上市公司福利完善”,电商 游戏 系统架构 架构师 团队建设 ,[建设二路]
启博软件,高级前端工程师,10k-20k,"移动互联网,电商 A轮 150-500人",经验3-5年 本科,“氛围好 福利好 扁平管理”,电商 前端开发 Web前端 架构师 ,[余杭区]
GrowingIO,前端开发工程师-杭州（2021届毕业生）,15k-25k·14薪,"企业服务,数据服务 B轮 150-500人",经验1年以下 本科,“行业发展前景好 团队专业”,前端开发 Web前端 React ,[西溪]
软通,react前端开发工程师,18k-25k,软件开发 不需要融资 2000人以上,经验1-3年 本科,“依托阿里平台，工作稳定，团队氛围好”,React React native Web前端 ,[余杭区]
潘哒教育,高级前端开发工程师(小程序),15k-25k,教育 A轮 500-2000人,经验3-5年 本科,“教育不是一种特权”,教育 电商 Javascript Vue HTML 前端开发 ,[拱墅区]
街电科技,高级/资深前端工程师,15k-30k,"消费生活,汽车丨出行 A轮 500-2000人",经验3-5年 本科,“企业滴滴 餐补 五险一金”,本地生活 Web前端 React Vue ,[西溪]
个推,web前端开发工程师,10k-20k·16薪,移动互联网 上市公司 500-2000人,经验不限 本科,“五险一金、定期团建、扁平化”,企业服务 大数据 Vue ES6 Javascript CSS3 ,[西湖区]
于晓,web前端开发工程师,8k-10k,教育 上市公司 2000人以上,经验1-3年 大专,“五险一金”,Vue React Node.js ,[余杭区]
云融,高级前端开发工程师（西湖区）,15k-20k,软件开发、金融 A轮 150-500人,经验3-5年 本科,“六险一金 团建 带薪年假等福利”,前端开发 React ,[西湖区]
砺合信息,react前端开发工程师,10k-15k·13薪,"信息安全,房产家居 不需要融资 少于15人",经验1-3年 不限,“术业专攻”,Web前端 React Vue 移动端 ,[西湖区]
安恒信息,web前端开发工程师,12k-18k,"信息安全,数据服务 上市公司 500-2000人",经验3-5年 本科,“分享培训团建”,前端开发 Web前端 Vue ,[滨江区]
深圳微工谷科技有限公司,前端开发工程师,10k-17k,软件开发 未融资 150-500人,经验3-5年 本科,“入职就买五险一金，每年两次调薪机会”,前端开发 ,[浦沿]
邦盛科技,前端开发实习生,4k-6k,信息安全 C轮 500-2000人,经验应届毕业生 本科,“福利多，有转正机会”,Web前端 ,[文一路]
码克菠萝,h5前端开发工程师,8k-16k,"企业服务,广告营销 未融资 15-50人",经验3-5年 本科,“公司发展前景好，成长空间大，五险一金”,移动端 HTML5 ,[湖滨]
健培,前端开发工程师,10k-20k,"移动互联网,医疗丨健康 不需要融资 150-500人",经验3-5年 本科,“五险，团建，晋升空间大”,医疗健康 前端开发 HTML5 CSS Javascript ,[萧山区]
滴滴,高级/资深前端工程师,20k-40k·15薪,汽车丨出行 不需要融资 2000人以上,经验3-5年 本科,“六险一金、全额公积金、技术大牛多、独角兽”,React Node.js ,[余杭区]
邻汇吧,中高级前端开发工程师,15k-30k·14薪,企业服务 B轮 150-500人,经验3-5年 本科,“五险一金十点上班，扁平氛围，透明调薪晋升 。”,广告营销 本地生活 Web前端 Vue ,[仓前]
上海众岳信息科技有限公司,web前端开发工程师,10k-15k·13薪,其他 不需要融资 50-150人,经验1-3年 本科,“近地铁 技术新颖 大牛带队”,本地生活 信息安全 jQuery Vue React native Node.js ,[西湖区]
上海众岳信息科技有限公司,web前端开发工程师,10k-15k·13薪,其他 不需要融资 50-150人,经验3-5年 本科,“发展稳定 大型项目 技术新颖”,本地生活 前端开发 移动端 Web前端 ,[滨江区]
达摩网络,高级前端开发工程师,15k-25k·13薪,"企业服务,消费生活 A轮 150-500人",经验3-5年 本科,"“发展空间大,福利多,五险一金,老板好”",前端开发 Vue ,[西溪]
数澜科技,高级前端工程师,12k-24k,"企业服务,数据服务 A轮 150-500人",经验3-5年 本科,"“技术大牛多,股权激励,氛围好”",大数据 React native 前端开发 ,[余杭区]
数澜科技,前端工程师【实习】【杭州】 (MJ000289),2k-4k,"企业服务,数据服务 A轮 150-500人",经验1年以下 本科,“扁平化管理、发展空间大、福利待遇好”,Web前端 React Javascript HTML ,[余杭区]
千讯智能,高级前端工程师,18k-23k,"电商,企业服务 不需要融资 50-150人",经验3-5年 本科,"“蓝海市场,高速成长,五险一金，双休”",CSS Javascript Vue HTML5 ,[东湖]
千讯智能,初级前端工程师,8k-12k,"电商,企业服务 不需要融资 50-150人",经验1-3年 本科,"“蓝海市场,高速成长,五险一金，双休”",Vue HTML5 ES6 Javascript ,[东湖]
校宝在线,资深前端工程师（教培事业部）,10k-20k,"移动互联网,教育 C轮 500-2000人",经验3-5年 本科,“有餐补；弹性工作；大牛共事；”,前端开发 ,[文三路]
校宝在线,高级web前端开发工程师（创新事业部）,15k-25k,"移动互联网,教育 C轮 500-2000人",经验不限 不限,“大牛带领，工作环境优美，五险一金”,Javascript Angularjs React native ,[西溪]
兑吧,高级前端工程师,16k-25k·15薪,移动互联网 上市公司 500-2000人,经验3-5年 本科,“提供餐食 全员游 全额公积金”,移动端 React ,[西溪]
创邻科技,web前端开发工程师,8k-16k,"企业服务,数据服务 A轮 15-50人",经验不限 大专,"“福利好,五险一金,弹性工作制,双休”",企业服务 大数据 Javascript HTML5 CSS 前端开发 ,[三墩]
同花顺,前端开发工程师,10k-20k,"金融,电商 上市公司 2000人以上",经验1-3年 本科,“金融科技、上市公司、体检、包吃、健身房”,前端开发 React native Vue ,[余杭区]
情咖,web前端工程师,9k-15k·16薪,"移动互联网,社交 B轮 50-150人",经验1-3年 本科,“双休、五险一金、年终奖、年终绩效奖金”,移动互联网 前端开发 Web前端 Vue ,[余杭区]
促佳贸易,前端开发工程师（RN方向）,15k-20k·13薪,电商 未融资 500-2000人,经验3-5年 本科,“公司规模600+，技术团队100+”,电商 React native ,[古荡]
小电,资深前端工程师(J10009),20k-36k·14薪,"移动互联网,硬件 C轮 2000人以上",经验3-5年 本科,“五险一金 周末双休 行业独角兽”,React native ,[余杭区]
小电,资深前端工程师（业务技术线）(J10009),20k-36k·14薪,"移动互联网,硬件 C轮 2000人以上",经验3-5年 本科,“五险一金 周末双休 全员mac”,Web前端 前端开发 React React native ,[余杭区]
蚂蚁集团,高级前端工程师/技术专家,25k-50k·17薪,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“核心部门，上升空间大，福利待遇好”,本地生活 新零售 前端开发 Web前端 React Vue ,[西溪]
武汉佰钧成技术有限责任公司,web前端工程师,15k-19k,移动互联网 不需要融资 2000人以上,经验3-5年 大专,“外包到阿里，近距离接触阿里的项目和技术”,电商 移动互联网 Web前端 React Javascript ,[西湖区]
