公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
万里开源,C++数据库开发工程师,18k-35k,数据服务 不需要融资 150-500人,经验3-5年 本科,“牛人多 工资多 假期多 弹性工作多”,C++ 分布式 数据库 ,[建国门]
万里开源,分布式数据库引擎开发工程师,20k-35k,数据服务 不需要融资 150-500人,经验3-5年 本科,“牛人多 工资多 假期多 弹性工作多”,C++ 数据库 分布式 ,[建国门]
蚂蚁集团,DBA,20k-40k,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“大平台”,电商 移动互联网 数据库 数据架构 ,[朝阳区]
神州数码,DBA,17k-23k·14薪,"硬件,数据服务 上市公司 2000人以上",经验3-5年 本科,“发展平台大”,Shell ,[西二旗]
中科院网络中心,DBA,10k-20k,数据服务 不需要融资 500-2000人,经验3-5年 本科,“完善社保 事业单位”,年底双薪 带薪年假 绩效奖金 午餐补助 ,[中关村]
理想汽车,DBA,20k-35k·14薪,汽车丨出行 C轮 2000人以上,经验5-10年 本科,“靠谱的新兴造车企业”,Linux MySQL MongoDB ,[朝阳区]
文德数慧,数据库开发工程师,12k-17k,企业服务 不需要融资 150-500人,经验3-5年 本科,“快手”,Python 数据库开发 ,[海淀区]
少年得到,dba,20k-40k,"移动互联网,教育 A轮 150-500人",经验3-5年 本科,“六险一金、季度奖金、弹性上班”,教育 Python MongoDB 数据库运维 ,[四惠]
能链集团,MySQL DBA (MJ000122),20k-40k,"移动互联网,电商 D轮及以上 500-2000人",经验3-5年 本科,“年底双薪、弹性工作制、五险一金、带薪年假”,企业服务 运维 MySQL ,[大望路]
神州新桥,DBA,18k-25k,"企业服务,信息安全 上市公司 500-2000人",经验3-5年 本科,“七险一金 餐补 话费补 周末双休”,云计算 MySQL ,[海淀区]
极数云舟,MySQL DBA,10k-20k,"移动互联网,数据服务 天使轮 15-50人",经验1-3年 本科,“13薪+、发展空间大、潜力公司、季度奖金”,运维 MySQL Linux 数据库管理员 ,[西三旗]
网联,DBA,30k-50k·16薪,金融 不需要融资 150-500人,经验5-10年 本科,“全球最大的清算组织”,Linux Python MySQL MongoDB ,[西城区]
华晨宝马,DBA,15k-30k,汽车丨出行 未融资 2000人以上,经验5-10年 本科,"“500强，福利待遇优, 周末双休”",电商 企业服务 ,[燕莎]
网联,DBA (Mysql),30k-50k,金融 不需要融资 150-500人,经验5-10年 本科,"“大平台,多牛人,多福利,发展空间大”",MySQL ,[南礼士路]
蔷薇控股,数据库运维开发工程师,18k-30k,"企业服务,数据服务 A轮 150-500人",经验3-5年 本科,“职位晋升、新兴行业、多模块”,数据库运维 DBA MySQL MongoDB ,[望京]
360,数据库开发工程师,25k-30k,信息安全 上市公司 2000人以上,经验5-10年 不限,"“平台大,免费三餐,健身房,班车”",专项奖金 年底双薪 ,[朝阳区]
美图公司,高级DBA工程师-北京,20k-40k,硬件 上市公司 2000人以上,经验不限 不限,"“大数据平台,千万级用户,福利待遇好”",DBA MongoDB 数据架构 K8s ,[五道口]
智蓝信息,数据库开发工程师,14k-20k,"企业服务,数据服务 不需要融资 150-500人",经验3-5年 本科,“待遇优厚，有发展前景”,数据库开发 Oracle ,[西城区]
长亮科技,etl数据库开发,8k-15k,企业服务 上市公司 2000人以上,经验不限 本科,“职业发展多样化、平台空间大、升职机会多”,ETL Oracle 数据分析 ,[东城区]
CDS,中级DBA,12k-24k,移动互联网 上市公司 150-500人,经验3-5年 本科,“上市公司”,云计算 DBA ,[四季青]
凯泰铭,高级dba,15k-28k,"移动互联网,其他 天使轮 50-150人",经验5-10年 本科,“每年调薪1-2次、餐补、五险一金全额缴纳”,运维管理 技术管理 高级技术管理 ,[四惠]
中国人民银行金融科技研究院,DBA数据库,40k-80k,"金融,区块链 不需要融资 150-500人",经验3-5年 本科,“发展空间大，福利好”,大数据 金融 ,[太平桥]
滴滴,数据库开发专家(J200612018),30k-40k,汽车丨出行 不需要融资 2000人以上,经验5-10年 本科,“广阔平台，急速成长，诱人福利”,滴滴 ,[海淀区]
作业帮,数据库运维开发工程师,25k-50k,工具 D轮及以上 2000人以上,经验3-5年 本科,“高速发展期，大厂班底，成长快，氛围好”,教育 MySQL Python 运维开发 DBA ,[上地]
汉科云端,高级Java开发工程师/架构师（分布式数据库中间件研发）,40k-60k·13薪,"移动互联网,硬件 未融资 15-50人",经验5-10年 本科,“五险一金 高薪 良好的发展前景 晋升空间”,Java ,[朝阳区]
玩吧,DBA工程师,15k-30k·13薪,社交 B轮 500-2000人,经验3-5年 本科,"“七险一金,弹性不打卡,免费午餐,季度旅游”",DBA ,[东城区]
微财科技,数据库工程师（DBA）,15k-25k·14薪,金融 未融资 500-2000人,经验3-5年 本科,“独角兽 团队年轻 发展空间大 福利待遇好”,Linux DevOps/AIOps Zabbix/Prometheus ,[五道口]
去哪儿网,DBA (MJ004548),25k-40k,旅游 不需要融资 2000人以上,经验5-10年 本科,“带薪病假；带薪年假；六险一金；团建基金”,数据库 自动化运维 ,[万泉河]
去哪儿网,Oracle/PostgreSQL DBA (MJ004729),15k-30k·16薪,旅游 不需要融资 2000人以上,经验不限 本科,“带薪病假；带薪年假；六险一金；”,数据库运维 ,[万泉河]
