公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
网易,技术美术TA（资深/专家）,20k-40k·16薪,电商 上市公司 2000人以上,经验3-5年 不限,“团队美术实力强硬，游戏行业翘楚”,3D Max MAYA ZBrush ,[徐汇区]
上海魔戈数字科技有限公司,UE4主程,25k-50k,"文娱丨内容,游戏 未融资 150-500人",经验5-10年 本科,“工作氛围好、发展前景佳”,工具软件 游戏 C/C++ ,[宝山区]
维塔士,Senior Gameplay Engineer,20k-30k,游戏 B轮 500-2000人,经验3-5年 不限,"“游戏行业,一线品牌,骨干核心,发展机会多”",游戏 Unity3d 前端开发 C/C++ ,[长宁区]
维塔士,资深构建工程师,13k-23k,游戏 B轮 500-2000人,经验3-5年 大专,"“团队氛围好,有干货”",游戏 系统集成 ,[长宁区]
盛趣游戏,资深U3D客户端开发工程师,20k-35k,"移动互联网,游戏 不需要融资 2000人以上",经验3-5年 本科,“平台稳定，公司福利全面，弹性工作时间”,游戏 Unity3d ,[张江]
兴证全球基金,开发工程师,10k-20k,金融 未融资 150-500人,经验1-3年 本科,“公司扁平、团队文化好”,C# Java ,[浦东新区]
上海品峥信息,u3d开发工程师,15k-30k,游戏 未融资 15-50人,经验3-5年 大专,“环境好老板很nice”,游戏 Unity3d ,[浦东新区]
网易,游戏服务端开发工程师,20k-40k,电商 上市公司 2000人以上,经验3-5年 本科,“上市公司”,节日礼物 技能培训 免费班车 带薪年假 ,[虹梅路]
羧福汀电子科技（上海）有限公司,软件工程师（应用软件、Web开发）,8k-12k,汽车丨出行 不需要融资 50-150人,经验不限 本科,“五险一金，带薪年假、免费班车、餐费补贴”,前端开发 ,[金桥]
希声网络,.NET开发工程师,7k-12k,"移动互联网,企业服务 未融资 15-50人",经验不限 本科,“团队氛围好”,.NET ,[松江区]
群硕软件,软件工程师（2021届）,8k-10k·13薪,"移动互联网,社交 未融资 150-500人",经验应届毕业生 本科,“五险一金、生日礼金、交通补贴、体检、节日礼品”,Java Python C# Node.js ,[张江]
群硕软件,.NET开发工程师（2021届）,8k-10k·13薪,"移动互联网,社交 未融资 150-500人",经验应届毕业生 本科,“五险一金、生日礼金、交通补贴、体检、节日礼品”,.NET ,[张江]
厦广科技,技术服务工程师,5k-10k,软件开发 未融资 少于15人,经验1-3年 不限,“人性化共事；临港有宿舍”,企业服务 工具软件 企业软件 数据库 系统架构 解决方案 ,[浦东新区]
上海代塔,.net开发工程师,10k-20k,企业服务 未融资 15-50人,经验3-5年 本科,“带薪休假 团队聚餐多”,.NET 软件开发 ,[闵行区]
一尺视界,Unity3D开发工程师,6k-8k,"教育,企业服务 天使轮 15-50人",经验1年以下 本科,"“扁平化管理,高成长,领导好”",Unity3d ,[张庙]
本来生活网,.net开发工程师(后台开发）,18k-22k·13薪,消费生活 C轮 2000人以上,经验5-10年 本科,“D轮融资、牛人团队、期权激励、年终奖”,.NET C# ,[徐汇区]
庐江县冶父山镇孔令福劳务服务部,前端开发工程师,20k-35k·15薪,"电商,金融 不需要融资 15-50人",经验5-10年 本科,“年底15薪 政府支持 集团公司”,前端开发 Web前端 Vue React ,[虹口区]
姚际,u3d开发工程师,15k-30k·13薪,游戏 未融资 50-150人,经验1-3年 本科,“五险一金、下午茶、员工旅游、定期体检”,游戏 ,[漕宝路]
瀚蓝软件,unity3d开发工程师,12k-20k,"移动互联网,企业服务 未融资 少于15人",经验1-3年 不限,“进步空间大、员工旅游、弹性工作”,Unity3d ,[人民广场]
上海万得信息技术股份有限公司,高级web前端开发工程师,15k-30k,"移动互联网,金融 不需要融资 2000人以上",经验5-10年 本科,"“行业前景好,大公司,工作氛围好,优秀团队”",大数据 金融 前端开发 React native 架构师 ,[浦东新区]
智云医路,.NET工程师,15k-20k,"医疗丨健康,移动互联网 未融资 15-50人",经验3-5年 本科,"“创业公司,五险一金,团队氛围,绩效”",信息安全 CRM 企业软件 软件开发 ,[中山公园]
砼车,运维工程师,7k-10k,物流丨运输 不需要融资 50-150人,经验1-3年 本科,“技术大牛 团队氛围轻松”,设备运维 系统运维 网络运维 运维开发 ,[杨浦区]
外资-升宝,Python软件开发实习生,2k-4k,"移动互联网,数据服务 B轮 50-150人",经验应届毕业生 本科,“发展空间大 学习机会多”,大数据 云计算 Python MySQL ,[张江]
上海睿答,后端开发工程师,6k-12k,"移动互联网,企业服务 不需要融资 15-50人",经验1-3年 本科,“住宿补贴”,后端 ,[闵行区]
