公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
乐驰软件,php开发工程师,12k-20k,移动互联网 未融资 50-150人,经验3-5年 本科,“弹性工作 节日福利 周末双休 大牛带队”,MySQL ,[南山区]
收收科技,php开发工程师,5k-7k,移动互联网 未融资 50-150人,经验应届毕业生 本科,“导师一对一 互联网氛围”,电商 PHP ,[华侨城]
小鹅（小鹅通）,高级后端开发工程师（PHP+Golang）,20k-30k·15薪,"移动互联网,社交 B轮 500-2000人",经验5-10年 本科,“发展前景好、上升空间大”,PHP Golang ,[科技园]
亿乐谷,PHP开发工程师,10k-15k,电商 D轮及以上 150-500人,经验应届毕业生 大专,"“环境优美,五险一金,带薪年假,职位晋升”",电商 音乐 PHP ,[西乡]
仨思科技,php开发工程师,7k-12k,"移动互联网,企业服务 不需要融资 少于15人",经验3-5年 不限,“环境好，工作氛围佳”,PHP ,[宝安区]
中讯汉扬,php工程师,15k-18k,移动互联网 未融资 150-500人,经验5-10年 大专,“腾讯内部项目”,PHP ,[南山区]
特鹏网络,PHP工程师,12k-18k·13薪,"移动互联网,数据服务 不需要融资 50-150人",经验3-5年 大专,“年度体检、人性化管理、晋升空间”,教育 移动互联网 PHP 后端 搜索 ,[龙华新区]
啪啪运动,php开发工程师,10k-14k,"消费生活,文娱丨内容 A轮 50-150人",经验1-3年 本科,“互联网体育，挑战高薪无上限，发展快速”,体育 后端 ,[南头]
平安科技,1131AN-PHP后台开发工程师,15k-30k,金融 不需要融资 2000人以上,经验3-5年 本科,"“五险一金,绩效奖金,带薪年假,定期体检”",大数据 金融 后端 ,[南山区]
平安科技,11319T-PHP后台开发工程师,15k-30k,金融 不需要融资 2000人以上,经验5-10年 本科,"“五险一金,绩效奖金,带薪年假,定期体检”",大数据 金融 后端 PHP ,[南山区]
永鼎泰,php开发工程师,9k-15k,"移动互联网,不限 未融资 少于15人",经验3-5年 大专,“靠谱”,PHP ,[宝安区]
腾讯,域名产品PHP后端研发工程师,25k-50k,社交 上市公司 2000人以上,经验5-10年 本科,“平台大，团队好”,后端 PHP ,[南油]
